Evaluation/GraspSuccessRate,Evaluation/Iteration,Evaluation/EpisodeMeanInPlaceReward,GaussianMLPPolicy/LossBefore,Evaluation/EpisodeMeanMinGraspReward,GaussianMLPPolicy/Entropy,Evaluation/EpisodeMeanMaxInPlaceReward,Evaluation/EpisodeMeanMaxGraspReward,GaussianMLPPolicy/KL,Evaluation/NumEpisodes,Evaluation/MinReward,GaussianMLPValueFunction/dLoss,Evaluation/MaxReturn,Evaluation/SuccessRate,GaussianMLPValueFunction/LossAfter,Evaluation/MinReturn,Evaluation/MaxReward,Evaluation/NearObject,TotalEnvSteps,GaussianMLPPolicy/LossAfter,Evaluation/AverageDiscountedReturn,GaussianMLPValueFunction/LossBefore,Evaluation/AverageReturn,Evaluation/StdReturn,Evaluation/EpisodeMeanGraspReward,Evaluation/TerminationRate,Evaluation/EpisodeMeanMinInPlaceReward,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLBefore
0.8,384,0.09690035948978588,-1.1622905415897833e-10,0.06989737763640941,5.957744598388672,0.10661796704998991,0.43477713732710077,0.00960626918822527,10,0.0,0.8156037330627441,5118.115525004675,0.0,6.477890968322754,90.79151470352474,11.557060476565363,0.2,1925000,-0.00011016113421646878,376.66893785261635,7.293494701385498,1956.8514500561917,2011.274899305778,0.2825694055092717,0.0,0.08907970944939275,0.00011016101780114695,0.0
0.8,385,0.08835823064575019,1.2964010420724037e-10,0.064832196833305,5.947688102722168,0.10552275631866574,0.44134003896111346,0.006491140928119421,10,0.0,0.17594385147094727,4955.945715503333,0.0,5.970393657684326,75.19091180868149,11.41336414425362,0.1,1930000,-0.0002846966381184757,325.6246420724516,6.146337509155273,1497.43637335881,1361.7457450897923,0.18381327351769267,0.0,0.07818806453784313,0.0002846967545337975,0.0
0.9,386,0.08489523997042399,2.384185730786026e-11,0.05233477129134804,6.000991344451904,0.2603697428624895,0.43160142657380096,0.009923052974045277,10,0.0,0.0509486198425293,5081.13623704715,0.0,5.8833417892456055,81.39716902018095,11.655712146483914,0.4,1935000,-0.00025409230147488415,306.52418493633104,5.934290409088135,1326.202394447543,1436.2483957041645,0.2899266620381603,0.0,0.0675389863780697,0.0002540923305787146,0.0
0.6,387,0.10164697211320876,1.430511542555024e-10,0.028743555793548543,5.973765850067139,0.23663347557340622,0.3017531631024185,0.006519842427223921,10,0.0,0.26024484634399414,1750.358023134685,0.0,5.310266971588135,241.44035596294674,8.58527129149408,0.3,1940000,-0.0006594998412765563,237.50239267373917,5.570511817932129,739.9795715414615,530.138960622499,0.12049541207926764,0.0,0.08097245465274151,0.0006594999576918781,0.0
0.6,388,0.1024252024373347,-4.053115898461357e-10,0.03926447847749482,5.9704437255859375,0.1959932812923494,0.3253143098596184,0.006452386267483234,10,5.8858765828157574e-05,0.19765949249267578,1764.6254375043648,0.0,5.176612854003906,2.883417685143781,8.18285307312534,0.3,1945000,-0.0014277256559580564,180.02859240300296,5.374272346496582,626.4138439106254,504.2847054179066,0.2030895076904248,0.0,0.08998670344506517,0.001427725306712091,0.0
0.7,389,0.11443571264968486,-3.278255444882916e-11,0.0300714304307874,5.973277568817139,0.13092669669578422,0.5081845416477044,0.009925962425768375,10,0.0,0.399965763092041,5115.883877849737,0.0,6.263025760650635,43.13592541692502,11.77089238533623,0.3,1950000,-0.0002211910905316472,349.98824100413145,6.662991523742676,1562.8777865928612,1795.5060271972056,0.17216606490747208,0.0,0.09753352251233333,0.00022119106142781675,0.0
1.0,390,0.088620555770283,6.258487478261188e-11,0.06177644924424151,5.961281776428223,0.14822614098814552,0.4669812636185747,0.009938908740878105,10,0.0,0.46648740768432617,5090.2001882182,0.0,6.556550025939941,49.478960774515045,11.661769882096264,0.3,1955000,-0.00013070153363514692,465.0097588147032,7.023037433624268,2396.1496347389066,1867.7439913396754,0.30618304278834096,0.0,0.08010722628070657,0.00013070159184280783,0.0
0.8,391,0.08570668964177436,-1.2516974956522375e-10,0.04108354847140157,5.959024429321289,0.2141034478831032,0.3577227622148036,0.009839300066232681,10,0.0,0.07825565338134766,4756.222266000058,0.0,5.934756278991699,96.03476724162547,10.888000539746299,0.2,1960000,-0.00028895269497297704,320.5139008130563,6.013011932373047,1340.5431357904547,1349.299599025368,0.15576761382121374,0.0,0.06997140406374966,0.0002889525785576552,0.0
0.6,392,0.10697658694288903,-3.57627885638756e-11,0.051545177522830964,5.959303379058838,0.31467315514421007,0.3686447804360137,0.009704908356070518,10,1.8281164849292603e-10,0.15087604522705078,2031.9358088354381,0.0,5.417520523071289,230.5854172467954,9.956210882538501,0.5,1965000,-0.0008014896302483976,255.80490140243882,5.56839656829834,842.1349002942504,634.845831100014,0.23094653489871114,0.0,0.07626380487551045,0.0008014895720407367,0.0
0.7,393,0.10269505610199425,2.3841859042583735e-10,0.024058199498277682,5.922974109649658,0.17070576675206908,0.45155364797968706,0.006552630569785833,10,0.0,0.23291635513305664,1882.0466161982943,0.0,5.215707302093506,3.121035619621799,29.637422303663772,0.4,1970000,-0.00070046546170488,224.57311759871862,5.4486236572265625,694.3223948314981,520.2521163385746,0.12900530777408048,0.0,0.09412180437970939,0.0007004656945355237,0.0
0.7,394,0.09924082876663527,-8.642673382519561e-11,0.05724624539952432,5.9959716796875,0.16081822518418581,0.5085271961464113,0.009801321662962437,10,0.000638392668915153,0.35453367233276367,5231.185363678532,0.0,6.293741226196289,46.542462996091196,11.909859344352991,0.4,1975000,-0.000166127341799438,337.06909396732914,6.648274898529053,1661.3224440979288,1853.43611577017,0.2969424791115957,0.0,0.08569139819366017,0.00016612725448794663,0.0
0.9,395,0.09213285180210523,-1.4901161901614834e-11,0.040120370269723045,5.935919761657715,0.09397136491352107,0.4609491749371097,0.006435549817979336,10,0.0,0.1778569221496582,5155.285210226781,0.0,6.289470195770264,107.65495663739979,11.876443347457904,0.1,1980000,-0.00014379233471117914,398.4078428115817,6.467327117919922,1966.994305747237,1759.0507037327461,0.2001290540789309,0.0,0.0876077790936263,0.0001437923201592639,0.0
0.9,396,0.1049562694271781,-1.072883587527329e-10,0.06508892982824213,5.9578166007995605,0.26150873222039966,0.3449296861760075,0.009998496621847153,10,0.0,0.15841388702392578,5170.9274215631,0.0,6.106244087219238,163.79116878513221,12.429320112784602,0.3,1985000,-0.0001442391803720966,346.25294669250786,6.264657974243164,1581.826278878059,1752.5731230069503,0.1846655825972447,0.0,0.08286144926926158,0.00014423907850869,0.0
0.6,397,0.09640772110102852,1.1324882698282579e-10,0.042858450326082556,5.980218887329102,0.2040121113194293,0.21152631389792464,0.006519231479614973,10,3.276175072168427e-07,0.04506254196166992,5134.546628613399,0.0,5.855850696563721,119.59172554789066,11.79718923705993,0.2,1990000,-0.0003659631183836609,290.32061710016933,5.900913238525391,1202.6727216751528,1494.4526653692026,0.13514808496268454,0.0,0.08614794454536912,0.00036596323479898274,0.0
0.9,398,0.09313412324097844,-2.622604355906333e-10,0.09731907161142433,5.984099388122559,0.2992547111567576,0.5213009870229156,0.0064071305096149445,10,2.587263029700669e-05,0.21442365646362305,2146.392640231245,0.0,5.415704250335693,118.39801047964804,7.225248946896752,0.6,1995000,-0.0005937112728133798,218.0672716322635,5.630127906799316,740.0961768660206,639.0640462905287,0.30657997630424905,0.0,0.07444809489481205,0.0005937109817750752,0.0
0.6,399,0.11247624215941579,6.258487478261188e-11,0.061337643431376584,5.979118824005127,0.1676345219546612,0.387172201084966,0.006693100091069937,10,0.0,0.47504472732543945,5246.218901840241,0.0,6.211609363555908,36.89028595677611,12.044781234711486,0.2,2000000,-0.00017729263345245272,301.9152729928491,6.686654090881348,1561.6595233922756,1908.3336381837744,0.24265002213435838,0.0,0.10737096894107198,0.00017729269166011363,0.0
0.8,400,0.09411598789990029,-1.2516974956522375e-10,0.0478378859614874,5.952980995178223,0.10006791894249747,0.5024744322055822,0.009971680119633675,10,0.0,0.27109670639038086,4816.009979199777,0.0,5.9316086769104,143.30219531730805,12.519972451993574,0.2,2005000,-0.00016533685266040266,324.7196667981338,6.202705383300781,1482.2331224889572,1348.3521618231398,0.2633436240177972,0.0,0.0896854657839091,0.0001653367216931656,0.0
0.9,401,0.17445270267338464,2.2947788114180412e-10,0.06891226178907142,5.916069030761719,0.28020553144022614,0.5080361926844789,0.009620223194360733,10,0.0,0.30074119567871094,5199.684304275455,0.1,6.303851127624512,147.80953175769093,17.399643741303368,0.3,2010000,-0.00018711893062572926,417.0213315117982,6.604592323303223,1878.1803673268016,1785.8899671839274,0.29115256938379386,0.0,0.07317803990047196,0.00018711916345637292,0.0
0.5,402,0.10588850098713251,5.960464326965065e-12,0.017286223225002277,5.883580684661865,0.18945703669878874,0.2384597918516175,0.006527427583932877,10,0.0,0.28407955169677734,1880.9479806477286,0.0,5.574142932891846,16.54176781889686,7.345508903738225,0.1,2015000,-0.0003353804349899292,267.9527428154141,5.858222484588623,931.4704103359603,725.6793938806805,0.08334195557517597,0.0,0.0888783679141822,0.0003353804349899292,0.0
0.8,403,0.1016814717690601,-1.1920929521291868e-10,0.056090271987286576,5.931743621826172,0.28363855810253447,0.4177735956697853,0.00972004048526287,10,0.1285857489199154,0.2530975341796875,2439.895633630088,0.0,5.410246849060059,158.73172687455138,7.199844239194381,0.4,2020000,-0.0005925531149841845,230.80161525447207,5.663344383239746,811.046749739806,691.8694700126883,0.24494340407791942,0.0,0.08246545513959466,0.0005925529985688627,0.0
0.6,404,0.18635077995167235,7.15255771277512e-11,0.041997461452643645,5.919749736785889,0.284784412809698,0.4819427787620973,0.009762762114405632,10,0.0,0.430020809173584,5180.170573190418,0.1,6.2855305671691895,55.88886281448152,15.114428003238908,0.4,2025000,-0.00020051961473654956,405.64440683928945,6.715551376342773,1777.6538891102475,1882.8129775163811,0.2114784069969599,0.0,0.07509920709530438,0.0002005196874961257,0.0
0.7,405,0.09611569937112772,-8.642673382519561e-11,0.04411157791362824,5.959425926208496,0.11354860023894238,0.6117019137157327,0.009790487587451935,10,0.0,0.4015378952026367,2865.77404689916,0.0,5.67294979095459,89.32473570728935,9.556258050291683,0.4,2030000,-0.00036706123501062393,268.24408378453666,6.074487686157227,1108.918760128082,962.1210707657923,0.2549151006828763,0.0,0.09090882010206613,0.00036706114769913256,0.0
1.0,406,0.16559191185708885,7.748603841895019e-11,0.08437474331039914,5.98451566696167,0.2999618548913327,0.5949470970764155,0.009999757632613182,10,0.0,0.40746355056762695,4998.304512003389,0.1,6.266113758087158,178.1773946684162,14.704388171325927,0.5,2035000,-0.000145316356793046,383.99683374860325,6.673577308654785,1864.0091252047223,1750.4824073767247,0.40091458358905924,0.0,0.06772759726844188,0.00014531642955262214,0.0
0.6,407,0.09790242113880618,-2.503394991304475e-10,0.020411839284598762,6.034038066864014,0.1188982841983703,0.31751321984975345,0.006397884804755449,10,0.0,0.21450519561767578,4924.073761398715,0.0,6.023845195770264,119.11770496164,22.37500605121487,0.1,2040000,-0.00023489868908654898,317.0715397474604,6.2383503913879395,1416.7332083161575,1431.3560519112061,0.07761525817168118,0.0,0.07671192006493219,0.0002348984417039901,0.0
0.8,408,0.10073072675650215,-1.4901161901614834e-11,0.0676182859943511,6.0504150390625,0.2484174639214908,0.4187688130332992,0.006670625414699316,10,0.00038489990290527064,0.2567315101623535,2529.6482463766215,0.0,5.503961563110352,149.61001716796693,7.48975605456988,0.4,2045000,-0.0006359097897075117,234.28516335610553,5.760693073272705,880.0582091463299,764.43109406318,0.28702204126761155,0.0,0.08126003735137748,0.0006359097897075117,0.0
0.6,409,0.1447684234692656,1.192092865393013e-11,0.036580802054020076,6.0746750831604,0.21380850138015273,0.33147879971802474,0.00967141892760992,10,0.0,0.2663588523864746,5143.762968950114,0.0,6.083944320678711,84.22950737757984,11.922415652113218,0.2,2050000,-0.00020718612358905375,302.9216786155446,6.3503031730651855,1397.458513283763,1872.6743162538123,0.10930136752722322,0.0,0.10587345230263541,0.00020718613814096898,0.0
0.7,410,0.09826908946587629,1.84774404110577e-10,0.032459950351032905,6.11175537109375,0.14024833916536775,0.45034805609982786,0.009796485304832458,10,0.0010995625195671097,0.16724014282226562,3109.5934881662383,0.0,5.714910984039307,3.8442065225428528,7.014864766664783,0.3,2055000,-0.00041378315654583275,269.66551274025676,5.882151126861572,1203.18856925723,1114.428877952284,0.26355833783069227,0.0,0.09075909760982202,0.0004137833311688155,0.0
0.9,411,0.0876921570339214,-6.556510889765832e-11,0.09400937830799139,6.05858850479126,0.2040938926684369,0.5771810741674674,0.006547240540385246,10,0.0,0.14908599853515625,4936.297557743928,0.0,6.224785327911377,103.28263944254246,11.604455048357925,0.4,2060000,-0.00015008986520115286,354.95647543477656,6.373871326446533,1808.89647397308,1862.241224795052,0.37889069050702434,0.0,0.07467462870643571,0.00015008979244157672,0.0
0.5,412,0.12109760256711018,1.3709068602540952e-10,0.011244686260744168,6.074325084686279,0.12318953380669839,0.2980956903840798,0.009945603087544441,10,0.0,0.49988603591918945,1982.2204044578687,0.0,5.482107639312744,9.396422202270571,7.705864904210131,0.1,2065000,-0.0003962731279898435,232.46029293200135,5.981993675231934,855.556683891976,727.2718608370478,0.05285601292077392,0.0,0.11341189096066966,0.00039627327350899577,0.0
0.9,413,0.10165406579035725,-3.8743019209475094e-11,0.0904014719891964,6.094059944152832,0.2224197730588965,0.43999212602972565,0.006410637870430946,10,0.08469290580225285,0.204864501953125,4719.709114231908,0.0,6.116968154907227,333.9516122170149,12.256153725537278,0.4,2070000,-0.00011446424468886107,386.3787921844124,6.321832656860352,1771.7788500186373,1665.9715784346724,0.2408619725635334,0.0,0.08727047838162263,0.000114464208309073,0.0
0.7,414,0.10913973740256092,2.6822089688183226e-11,0.031704161851003165,6.103209972381592,0.194591561376413,0.25502674973190653,0.006498722825199366,10,0.0,0.5207681655883789,4993.979151309513,0.1,6.062354564666748,57.90983518863575,11.955763809443889,0.1,2075000,-0.00017400059732608497,355.0896041854911,6.583122730255127,1597.1904351391113,1760.8529691344386,0.10223351799763414,0.0,0.09763177828766657,0.00017400062642991543,0.0
0.8,415,0.08997948091514348,8.344649971014917e-11,0.08666346389356858,6.123256683349609,0.30679330614034217,0.4774824969306377,0.009948298335075378,10,0.00024342562643545334,0.10443973541259766,3127.461087863129,0.0,5.705951690673828,189.45415776446282,7.174376789794141,0.5,2080000,-0.0003372874634806067,301.0350330868747,5.810391426086426,1251.3976553676935,1084.608369411523,0.33264370388240005,0.0,0.06950313170469831,0.00033728755079209805,0.0
0.7,416,0.11211803687552724,-1.430511542555024e-10,0.04287912218315192,6.116631031036377,0.20773304206400556,0.4525479419667466,0.0065274969674646854,10,0.0,0.09711217880249023,4644.003310057487,0.0,5.664724826812744,53.09795795429529,12.050704259145283,0.2,2085000,-0.00036349549191072583,205.4906637101065,5.761837005615234,828.7991473458166,1302.6214864776925,0.15899850515622949,0.0,0.10190003992621996,0.00036349534639157355,0.0
0.7,417,0.10738401608479138,-5.960464760645934e-11,0.040605563027698265,6.041015625,0.1199667581699259,0.2987916010721695,0.006745703984051943,10,0.0006390387945610326,0.1608896255493164,4467.413047058685,0.0,6.052574157714844,18.98132163429444,12.627362369052056,0.3,2090000,-0.0001424404326826334,363.30307459729704,6.21346378326416,1637.674621614831,1575.4104476814919,0.17846114563900894,0.0,0.1030314549983532,0.0001424403744749725,0.0
1.0,418,0.08160478104485865,1.4901161901614834e-11,0.06192280660515037,6.037852764129639,0.11642727622092679,0.5002219704472604,0.006520694587379694,10,0.0,0.20059633255004883,4792.996814762002,0.0,6.168148517608643,91.1053805583954,11.804630566024239,0.3,2095000,-0.00013507800758816302,416.2572006841391,6.368744850158691,2069.4356330940036,1557.5886986761252,0.31551327371917215,0.0,0.0771450008126787,0.00013507802214007825,0.0
0.8,419,0.09656513328970158,-8.642673382519561e-11,0.03812308879283509,6.045478343963623,0.16388290437654035,0.3598828754557676,0.009282771497964859,10,0.0,0.2022852897644043,4701.237714205233,0.0,6.0998454093933105,121.30893029195637,14.318921625851305,0.1,2100000,-0.00018410543270874768,351.91146289417986,6.302130699157715,1523.2841136646798,1485.404135232508,0.14745888322893053,0.0,0.0892333036045609,0.00018410534539725631,0.0
0.6,420,0.10256304842831598,3.3974648094847737e-10,0.038294366526890514,6.06334924697876,0.19798550940993012,0.2611711395342443,0.00983978621661663,10,2.124461653449272e-07,0.20412063598632812,2283.548945754242,0.0,5.463196277618408,1.5513350072378342,8.040897075513985,0.3,2105000,-0.0008310524863190949,236.38263703200445,5.667316913604736,859.3962518028369,862.8257943500636,0.12159839875972907,0.0,0.09293591563080907,0.0008310528355650604,0.0
0.8,421,0.08956833757722851,-1.2516974956522375e-10,0.10575826504114128,6.030306816101074,0.20710620237257688,0.4547013275328563,0.009873640723526478,10,0.0,0.32003068923950195,4587.420501250468,0.0,5.880527496337891,198.3488133603813,10.461519479571587,0.4,2110000,-0.00032739454763941467,268.75855729811843,6.200558185577393,1218.0077929847023,1471.9528249315822,0.2796791844090853,0.0,0.07340788807009972,0.00032739443122409284,0.0
0.6,422,0.13284402262313416,-1.5199184966174784e-10,0.017982628437940622,6.0016560554504395,0.13725121686121242,0.3974203806536073,0.0099961431697011,10,0.0,0.2078418731689453,4377.258356463823,0.0,5.645462989807129,128.33418780975342,12.187024418633907,0.2,2115000,-0.0002791077713482082,243.26611992144777,5.853304862976074,940.8412730632641,1229.5282583617593,0.07135288429748318,0.0,0.11788295522039394,0.0002791076258290559,0.0
0.8,423,0.11271158323979695,-7.450580950807417e-12,0.0584584355312011,5.998805522918701,0.1957443865789063,0.400586381369637,0.0064954133704304695,10,0.005317823419153867,0.25098133087158203,4727.2332659833255,0.0,6.2320637702941895,228.22767615484386,11.330257768111434,0.2,2120000,-0.0001109166769310832,413.50488432891433,6.4830451011657715,1896.9077994317468,1714.357709913639,0.1753581736839165,0.0,0.10105268844832367,0.00011091666965512559,0.0
0.9,424,0.08602003716419658,-6.109476119453561e-11,0.097019690960121,6.029900074005127,0.12843018637254203,0.29474771697085245,0.006409741938114166,10,4.401724468969675e-06,0.1448354721069336,4743.47150324487,0.0,6.3282084465026855,261.6313883965581,10.81357633334523,0.2,2125000,-0.00011649233056232333,473.4609392687256,6.473043918609619,2344.901028712365,1536.1507325901466,0.2105032442561383,0.0,0.08063057867161433,0.00011649227235466242,0.0
0.8,425,0.0908766229313808,2.384185730786026e-11,0.03441331619982394,6.065993785858154,0.22523796920402384,0.36600142837214944,0.009870086796581745,10,0.0,0.43771934509277344,2168.3267387865776,0.0,5.5735297203063965,6.200756406906177,8.87984894995401,0.4,2130000,-0.00046363152796402574,295.6741734071123,6.01124906539917,1041.3549395461564,771.7816582530968,0.14051105321989688,0.0,0.07265524954395856,0.0004636315570678562,0.0
0.6,426,0.09576057285977427,-1.6689299942029834e-10,0.1376164863548063,6.0852508544921875,0.1803617483959851,0.37312604302063546,0.006410025991499424,10,2.03678205936814e-06,0.054129600524902344,4204.00835182255,0.0,5.984604835510254,108.25155189524398,10.395347714260978,0.6,2135000,-0.00021936917619314045,257.512845536486,6.038734436035156,1272.8584688824797,1458.67173776428,0.3248182724874995,0.0,0.08864968678157326,0.00021936901612207294,0.0
0.7,427,0.10289768772419469,5.960464760645934e-11,0.06977947618398782,6.101128101348877,0.10581452015605583,0.5034552505392225,0.009884779341518879,10,0.0,0.6279973983764648,3577.293315017545,0.0,5.598083019256592,126.96033418095273,10.270399919984596,0.3,2140000,-0.000361221085768193,229.5400213018973,6.226080417633057,944.384944797971,1028.750779961123,0.17963019612224174,0.0,0.098884828256906,0.0003612211439758539,0.0
0.8,428,0.10805162108564839,1.192092865393013e-11,0.05412425956860978,6.047492980957031,0.2586948841774649,0.4371745515886363,0.006474114954471588,10,0.0,0.17600679397583008,4410.600960761033,0.0,6.063307285308838,178.74101088055764,10.564896260792512,0.3,2145000,-0.00018780793470796198,340.1096256073827,6.239314079284668,1566.8789236018306,1606.1976432595125,0.255195666457646,0.0,0.09042816982638288,0.0001878079492598772,0.0
0.7,429,0.10013367752797733,-1.4156103372853224e-11,0.03323009237564161,6.025878429412842,0.10242239343095974,0.2965025464219041,0.009730110876262188,10,0.0,0.6967563629150391,4356.377542242346,0.0,5.999652862548828,205.04124029798095,10.112935998352524,0.1,2150000,-0.0002804705291055143,418.4718175056487,6.696409225463867,1910.1736883814651,1340.3327176909968,0.07736957885528986,0.0,0.09566519169831153,0.0002804705291055143,0.0
0.8,430,0.09237945867853398,-1.6987324047423868e-10,0.048215565464723595,6.05456018447876,0.25660976075360364,0.2999920051983194,0.009869531728327274,10,0.00019608423855743798,0.38389015197753906,2210.44498024615,0.1,5.471067428588867,12.370465270873856,8.289708817623849,0.3,2155000,-0.0004210991319268942,254.68917111355614,5.854957580566406,923.6569293019369,799.0810135205746,0.14805644205164303,0.0,0.0694629341461235,0.00042109895730391145,0.0
0.7,431,0.08091925337964276,-1.78813942819378e-11,0.09649056256996211,6.054718017578125,0.2301320304640258,0.39823264042770534,0.006429508328437805,10,6.99402964337721e-07,0.14619970321655273,4471.143534217854,0.0,6.131848335266113,143.15925713111739,10.313363546807068,0.5,2160000,-0.00015540665481239557,362.4533059573545,6.278048038482666,1670.3657450433614,1719.0732354003806,0.27991462739471384,0.0,0.06400321197299477,0.00015540664026048034,0.0
0.7,432,0.09369002200727564,-2.771615992269716e-10,0.09385365546878528,6.066915035247803,0.1541533436825939,0.5514579506247851,0.006591126788407564,10,0.0,0.5018420219421387,3671.584667805206,0.0,5.616305351257324,161.2910555401174,10.212290724782264,0.4,2165000,-0.00039903694414533675,276.7386939692503,6.118147373199463,983.464108787091,1040.716131407703,0.22604097722102603,0.0,0.07807131127822535,0.0003990366531070322,0.0
0.8,433,0.11954530269088134,3.57627885638756e-11,0.06232721275669863,6.050410270690918,0.21520294285149064,0.42427970209430577,0.009986858814954758,10,2.6066018252044882e-05,0.07938671112060547,4399.956850442157,0.0,5.946717739105225,137.88876075024524,10.806239225884623,0.3,2170000,-0.00015241364599205554,310.34111195466255,6.02610445022583,1354.3929850760526,1530.7818090230962,0.1893850383792383,0.0,0.10362761253601986,0.000152413675095886,0.0
0.8,434,0.1015807877732039,9.23872020552885e-11,0.05162615883438881,6.125268936157227,0.10566561765505648,0.2599778470934514,0.009750201366841793,10,0.00025816759832431475,0.22696876525878906,4541.049468663619,0.0,6.357259273529053,222.04307845975563,10.976225933538833,0.2,2175000,-0.00013901152124162763,506.70440046377297,6.584228038787842,2422.8627347053234,1693.3894806411513,0.08885342328754645,0.0,0.09767792303693916,0.000139011608553119,0.0
1.0,435,0.07886424897946384,-1.192092865393013e-11,0.10126985986483406,6.126590251922607,0.2662919939259783,0.4167970901584318,0.009840558283030987,10,0.08490272416517626,0.15644168853759766,4406.222185695723,0.0,5.9473795890808105,299.4582326917365,11.07300434491582,0.5,2180000,-0.0002625737397465855,401.69680334734943,6.103821277618408,1697.4691077053208,1262.6196962452861,0.27953631110445604,0.0,0.06272398809974286,0.0002625737397465855,0.0
0.7,436,0.0950303121369904,-5.960464760645934e-11,0.0549902159658605,6.127807140350342,0.3786416370292428,0.4965402404282755,0.006597802042961121,10,4.259960144680621e-05,0.08557415008544922,4253.304596200147,0.0,5.696584224700928,250.30464978958292,12.086676629870402,0.6,2185000,-0.00029914334299974144,288.82947293841636,5.782158374786377,970.1863010157518,1229.8465631014176,0.21989184243858967,0.0,0.05791539674823733,0.0002991432847920805,0.0
0.5,437,0.1176128583385859,-2.9802321634825324e-12,0.02686017446964466,6.1596221923828125,0.2067172787744122,0.39647709283850874,0.00987214781343937,10,1.0612491208719858e-05,0.09305667877197266,4564.871040751525,0.0,5.651390075683594,172.0990605319489,10.381366601963157,0.2,2190000,-0.00037630691076628864,220.56056884673544,5.744446754455566,814.2634104863885,1262.3563841541084,0.08669823970283805,0.0,0.09660702642297356,0.00037630691076628864,0.0
1.0,438,0.10378585864377765,-5.364417937636645e-11,0.079484047434074,6.144100189208984,0.10426741730515614,0.37300114460477224,0.006544230505824089,10,0.0,0.6373090744018555,4751.480813486922,0.0,6.408817291259766,253.87776040707098,10.92965537918777,0.1,2195000,-0.00013873734860680997,432.56191861658573,7.046126365661621,2282.6370182901946,1840.7577415678645,0.1897428671823325,0.0,0.10075950697276052,0.00013873729039914906,0.0
0.9,439,0.1120709258327099,2.384185730786026e-11,0.09223981359992293,6.135531425476074,0.19105660255884324,0.35292095681093943,0.009642715565860271,10,0.0,0.18563556671142578,4775.526532551744,0.0,6.360177516937256,15.767584428854159,10.893070057671046,0.2,2200000,-0.00014705106150358915,472.842305093866,6.545813083648682,2475.3258371934935,1665.411626649234,0.22723069345928665,0.0,0.0689304116357132,0.0001470510906074196,0.0
0.7,440,0.09697644078297912,5.960464760645934e-11,0.05451914940285346,6.152390003204346,0.20371919967900493,0.3086006889742232,0.006563831120729446,10,0.0,0.2057943344116211,2170.5185442530696,0.0,5.6131205558776855,131.18448990268013,10.259129359866991,0.3,2205000,-0.0003327522717881948,264.51293098358394,5.818914890289307,964.0532496856719,810.9232371952306,0.16547955271917097,0.0,0.07637123246804915,0.0003327523299958557,0.0
0.6,441,0.09901161704594642,1.5199184966174784e-10,0.08578944363003288,6.1082539558410645,0.27115806824825583,0.47753584206058663,0.006521123461425304,10,2.0952082552151333e-07,0.178558349609375,3312.3592439606577,0.0,5.518250465393066,145.81182931336716,7.865764950370389,0.7,2210000,-0.0004562248650472611,211.0548879685585,5.696808815002441,705.6366545983448,896.3103387368932,0.2471845728765784,0.0,0.07687452786355746,0.0004562250105664134,0.0
0.6,442,0.18000981024330814,-2.980232380322967e-11,0.0173239289568694,6.173522472381592,0.21167213314295422,0.4209686341147811,0.009504260495305061,10,0.0,0.3326234817504883,4730.4991824086055,0.1,5.834418773651123,201.99953261506127,18.23557943896103,0.3,2215000,-0.0003256848722230643,236.2632251284641,6.167042255401611,1038.3751720282228,1297.4781284881042,0.06459827305064397,0.0,0.10720901768993592,0.00032568484311923385,0.0
0.9,443,0.09056213265570191,-5.215406578829018e-11,0.14359223251709158,6.1751837730407715,0.11625096018218373,0.3705696099961074,0.006420549005270004,10,0.08707885440353674,0.598210334777832,4896.582300229311,0.0,6.5666046142578125,249.42326180101898,11.214029553918326,0.3,2220000,-0.00014931596524547786,484.8615926569952,7.1648149490356445,2625.464122528084,1859.026304853865,0.2987286918711228,0.0,0.08887223206618707,0.00014931590703781694,0.0
0.9,444,0.0941649149901772,2.0563602209922038e-10,0.043489656130266036,6.199794769287109,0.15197178723373267,0.3593008623597818,0.0066014123149216175,10,0.0,0.1420445442199707,4827.658812368944,0.0,6.179392337799072,116.63527723798204,10.990282535543203,0.2,2225000,-0.00017663757898844779,418.51541517105744,6.321436882019043,1933.780517184634,1547.5811483219823,0.14024348617981933,0.0,0.08304549506988282,0.00017663778271526098,0.0
0.7,445,0.08364537283004506,-1.0132789746153392e-10,0.049670845692779395,6.19719934463501,0.3403226335572927,0.3476302555136201,0.0064864447340369225,10,0.009832339067661578,0.26830148696899414,2737.273001926021,0.0,5.620779991149902,305.1254594268021,7.964602995144548,0.5,2230000,-0.00023947787121869624,273.563191617034,5.8890814781188965,1013.863274514599,881.6328594039301,0.2765143224556525,0.0,0.05976390772306952,0.00023947776935528964,0.0
0.6,446,0.10210276975256731,-2.980232380322967e-11,0.02653937483637469,6.16428804397583,0.24756029623304238,0.38938804258183085,0.009704473428428173,10,0.0,0.3234281539916992,1782.0721289843166,0.0,5.339250564575195,91.38344508970138,6.821023894761225,0.4,2235000,-0.0010556891793385148,193.59333557592498,5.6626787185668945,614.5747259555271,553.0087191728098,0.12835672237358942,0.0,0.08283911262479317,0.0010556891793385148,0.0
