door-v1/SuccessRate,door-v1/MaxReturn,drawer-open-v1/SuccessRate,reach-v1/AverageReturn,window-open-v1/AverageReturn,door-v1/StdReturn,drawer-close-v1/NumTrajs,button-press-topdown-v1/MaxReturn,window-open-v1/SuccessRate,pick-place-v1/SuccessRate,alpha,window-open-v1/AverageDiscountedReturn,window-close-v1/NumTrajs,window-close-v1/SuccessRate,window-open-v1/CompletionRate,ped-insert-side-v1/AverageDiscountedReturn,door-v1/CompletionRate,window-close-v1/CompletionRate,local/Max_Median_SuccessRate,push-v1/Iteration,button-press-topdown-v1/MinReturn,drawer-open-v1/MaxReturn,pick-place-v1/NumTrajs,button-press-topdown-v1/Iteration,reach-v1/Iteration,drawer-close-v1/MaxReturn,button-press-topdown-v1/NumTrajs,window-close-v1/AverageReturn,window-open-v1/StdReturn,reach-v1/StdReturn,window-open-v1/MaxReturn,pick-place-v1/MaxReturn,pick-place-v1/CompletionRate,qf_loss/qf1_loss,door-v1/AverageReturn,push-v1/MaxReturn,button-press-topdown-v1/SuccessRate,window-close-v1/StdReturn,window-open-v1/Iteration,button-press-topdown-v1/StdReturn,window-open-v1/NumTrajs,drawer-open-v1/AverageDiscountedReturn,drawer-open-v1/AverageReturn,window-open-v1/MinReturn,door-v1/NumTrajs,policy_loss,qf_loss/qf2_loss,window-close-v1/MinReturn,drawer-close-v1/StdReturn,TotalEnvSteps,ped-insert-side-v1/NumTrajs,push-v1/CompletionRate,window-close-v1/Iteration,drawer-open-v1/StdReturn,drawer-close-v1/SuccessRate,button-press-topdown-v1/CompletionRate,window-close-v1/AverageDiscountedReturn,ped-insert-side-v1/MaxReturn,push-v1/SuccessRate,ped-insert-side-v1/AverageReturn,pick-place-v1/Iteration,reach-v1/SuccessRate,reach-v1/CompletionRate,button-press-topdown-v1/AverageDiscountedReturn,ped-insert-side-v1/Iteration,local/normalized_avg_return,ped-insert-side-v1/MinReturn,reach-v1/AverageDiscountedReturn,drawer-close-v1/AverageDiscountedReturn,drawer-open-v1/Iteration,door-v1/Iteration,push-v1/MinReturn,drawer-close-v1/MinReturn,local/Mean_SuccessRate,pick-place-v1/StdReturn,door-v1/MinReturn,local/Max_Mean_SuccessRate,reach-v1/NumTrajs,pick-place-v1/MinReturn,push-v1/AverageReturn,pick-place-v1/AverageReturn,reach-v1/MinReturn,window-close-v1/MaxReturn,local/Median_SuccessRate,drawer-open-v1/CompletionRate,ped-insert-side-v1/CompletionRate,button-press-topdown-v1/AverageReturn,push-v1/StdReturn,drawer-close-v1/CompletionRate,reach-v1/MaxReturn,door-v1/AverageDiscountedReturn,drawer-close-v1/Iteration,pick-place-v1/AverageDiscountedReturn,drawer-close-v1/AverageReturn,drawer-open-v1/MinReturn,push-v1/AverageDiscountedReturn,ped-insert-side-v1/StdReturn,ped-insert-side-v1/SuccessRate,drawer-open-v1/NumTrajs,push-v1/NumTrajs
0.0,-27.411937835499895,0.0,242813.26249290272,-25.459440567048063,3.1017662665948653,10,197920.2819446513,0.0,0.0,15.630548477172852,-13.711186222498615,10,0.0,1.0,-19.753743957836015,1.0,1.0,0.2,0,56551.800813318936,-42.32715826420324,10,0,0,-11.664965694805872,10,-43.80546697110785,1.830535933423831,5506.198116525278,-23.326141052199322,6228.711925450022,1.0,302674.96875,-31.6840246667819,-28.116068981418113,1.0,5.569405184581031,0,41612.67105598585,10,-22.44004849645801,-46.707330905770334,-29.316361254114767,10,-19943.40625,542798.625,-56.46267626741337,0.826199866573931,10725000,10,1.0,0,3.9817009977900777,0.0,1.0,-21.234942998651967,-30.46422207061057,0.0,-42.360248192829,0,1.0,1.0,55332.90356502579,0,382467.0349216148,-46.23735589917904,115589.79183008715,-6.666763775690528,0,0,-32.44290376515601,-14.115599675242983,0.2,1874.100261548041,-37.19373213613478,0.37,10,-74.30026910419073,-31.080087204356726,607.5398103216804,230964.46747698713,-36.342723413282116,0.0,1.0,1.0,147330.2764234531,1.3668592540230031,1.0,249673.95977203976,-16.338598456705775,0,333.5636202973643,-12.528425406848346,-57.81551458438138,-14.291610759741662,4.327588519250518,0.0,10,10
0.0,-31.385625487942043,0.0,145093.8497761803,-30.69360526838691,0.5515550602335066,10,185702.67438080793,0.0,0.0,16.354053497314453,-15.793840380238787,10,0.0,1.0,-15.975392949570425,1.0,1.0,0.2,0,17491.961816237574,-61.94899352233784,10,0,0,-13.676716980908404,10,-47.9558487474937,1.9112558963423807,8695.926347614008,-25.47011474406668,2944.1626944622444,1.0,10169987.0,-31.89301548997908,-27.651192845321173,1.0,2.4481526596632324,0,44296.648884124654,10,-28.90967393172131,-64.25587327655481,-32.52510716443861,10,-18707.494140625,10237468.0,-51.81150859212719,1.2036325023441716,10764000,10,1.0,0,1.2050347631838603,0.4,1.0,-23.757490476124694,-11.920613363347835,0.0,-33.70699082471401,0,1.0,1.0,53174.864785686696,0,380439.4603614575,-43.62446394865041,72788.23679607219,-7.793505332053155,0,0,-29.772835463812314,-18.045349865361477,0.24,1151.3194416985632,-33.34268511747082,0.37,10,-76.54659878228446,-28.87964970220372,554.4468179923931,126409.18563535753,-44.76150179047127,0.0,1.0,1.0,142614.3750204477,0.6404152516595257,1.0,158624.57119918292,-17.267098988207117,0,326.00896988943936,-14.88259949677863,-65.54923507180901,-13.66379221465499,11.213701458077526,0.0,10,10
0.0,-18.18998212250602,0.0,232910.54961889485,-11.270536539326613,6.564610030226305,10,182837.26843185225,0.0,0.0,16.72032928466797,-6.800114681226591,10,0.0,1.0,-17.651203241966023,1.0,1.0,0.2,0,122361.35207525203,-45.56318411879397,10,0,0,-13.663420758150584,10,-37.746882694620346,0.5274957768031053,1940.0169685813964,-10.702707736585571,49.371346359298556,1.0,371181.71875,-30.98535511789952,9967.49891429667,1.0,3.5985471753815546,0,21426.57441540612,10,-22.224308957622995,-46.25111026300668,-12.600094711072984,10,-19376.994140625,317028.21875,-47.30819130739351,1.5023278657941352,10803000,10,1.0,0,0.459412056963253,0.1,1.0,-19.900560397379802,-7.240334553176989,0.1,-36.32653813417182,0,1.0,1.0,67166.1352846944,0,382789.26648445206,-43.64408832161481,109961.39461635021,-9.010853672151793,0,0,191.48362147889384,-19.05447659684941,0.22000000000000003,28.33467995470336,-35.78477258412903,0.37,10,-32.497904410165916,3055.2102661841336,1.5710403193381186,230354.2312681368,-32.618667499128875,0.0,1.0,1.0,151906.99662731163,3404.165446613181,1.0,235511.70259532687,-16.63256850193814,0,12.963383992720694,-17.68267188369432,-46.89480847799649,1700.2535971314417,10.15572329267789,0.0,10,10
0.0,-6.843830909285637,0.0,245733.37750636385,299.3859750674852,3.096332492394982,10,179545.7331027339,0.0,0.0,17.15458106994629,110.72411635638045,10,0.0,1.0,-24.6836521673831,1.0,1.0,0.2,0,63829.656651669335,-50.95133506466223,10,0,0,-10.451002089888572,10,-31.762031707165153,597.3178362656014,2562.1534556340475,1793.6823089712157,2218.94691412359,1.0,11396076.0,-16.06700723363972,48570.37694163041,0.9,0.45752274858576564,0,35454.936852256586,10,-24.372466538596004,-51.297047593812714,-10.980878428439626,10,-18401.46875,11318755.0,-32.224270875937684,4.58294195564714,10842000,10,1.0,0,0.19371918083282724,0.5,1.0,-15.927327892505001,-42.45267700578813,0.6,-54.94597689927932,0,1.0,1.0,53146.628555351366,0,388191.12142370525,-60.98358535679006,114914.2733710912,-7.482260092329201,0,0,110.70516452569954,-25.030435381245443,0.3,668.8264628969278,-18.120418674233505,0.37,10,-72.5637373413053,9731.573613088858,222.65976536788804,241812.27411765416,-30.658663444227876,0.0,1.0,1.0,127276.82488669928,17320.746415226502,1.0,249072.59504655833,-10.490212318419914,0,134.92819810198526,-15.997421693782035,-51.602119117341545,4746.869768322668,5.501231424913788,0.0,10,10
0.0,-24.985023919553907,0.0,256028.66038888073,119.75531032271526,0.45279577555177813,10,194437.20953832782,0.0,0.0,17.14801025390625,33.58986032815972,10,0.0,1.0,-11.617545488688501,1.0,1.0,0.2,0,132300.73221079118,-28.9753553943124,10,0,0,-0.22636460010326837,10,-29.0271319258973,203.0063151726551,4816.332046061348,489.4207110676731,-69.18687606061508,1.0,14366546.0,-25.663064925840125,215.45511783566786,0.9,0.6161248604140674,0,19246.10459006272,10,-16.990049448792227,-34.831770793560395,-12.164399170929032,10,-19916.630859375,14371647.0,-30.015031466660695,5.31950955593556,10881000,10,1.0,0,4.040809801951682,0.1,1.0,-14.879821810677171,5.9964551015432725,0.7,-34.675106142542305,0,1.0,1.0,64242.80660889695,0,390979.29497946415,-70.9649474810656,119298.16810592209,-7.158975746283507,0,0,118.10550977883084,-19.525515320764704,0.27,0.6461070872383302,-26.227024015712036,0.37,10,-71.12468127221956,153.29377049649085,-70.52072523068509,250321.42859757727,-28.030958058254495,0.0,1.0,1.0,165250.77307649434,29.14907812725023,1.0,264248.84728789894,-14.446416818858395,0,-33.86051970493657,-14.429013579053901,-39.97652718509722,125.37987099895881,23.4738858074217,0.0,10,10
0.0,-34.00729752618721,0.0,230388.32663588287,1431.8841574263001,0.2767794209971395,10,187457.2575853161,0.0,0.0,16.43109130859375,505.99987766229526,10,0.0,1.0,-7.748823896014827,1.0,1.0,0.2,0,128474.45831595178,-30.689649910730626,10,0,0,-8.824698534842838,10,-54.58397262506132,764.1363580912913,6665.1733259045905,2106.0362905459206,-69.16878693752449,1.0,30302906.0,-34.3487421096804,50278.34481999389,0.4,0.14635659558834604,0,22444.384027665703,10,-19.172376982577127,-41.17857418071459,-17.27421965100311,10,-19095.181640625,30389204.0,-54.78395049756366,0.12023117552365566,10920000,10,1.0,0,6.574986274896006,0.0,1.0,-27.29861642486954,67.19412043611264,0.7,-20.46726843789078,0,1.0,1.0,57580.890406507395,0,392752.9227287148,-43.536893759084315,108336.60648241601,-4.811703444006101,0,0,248.4230334285034,-9.140164466961824,0.21000000000000002,0.19239932788445974,-34.81024696227322,0.37,10,-69.88208634884056,27489.32452751982,-69.52211169066771,221744.1296778264,-54.32657653085051,0.0,1.0,1.0,148485.32933767582,19404.234466666658,1.0,240177.61317697482,-18.66801752789552,0,-33.89429160662101,-9.033481641049764,-47.66705040308706,12876.121867074273,36.10297612560862,0.0,10,10
0.0,-93.70643490236519,0.0,255973.92239261055,-17.637458771799025,0.7678460421073039,10,193205.10462078927,0.0,0.0,18.306203842163086,-9.422320456804126,10,0.0,1.0,-11.496190962648628,1.0,1.0,0.2,0,55550.141152232165,-26.480533224614348,10,0,0,-30.942146706983028,10,-53.705191294039956,1.7844204964785015,4018.7806307059755,-12.348665512499094,-25.440927977848187,1.0,10530640.0,-94.7555337047028,23911.0407301882,0.8,0.5662619488208728,0,44284.89581918251,10,-13.735097784445596,-26.79720819803159,-18.598578097929813,10,-17331.630859375,10279587.0,-54.12229153825866,6.895925494411215,10959000,10,1.0,0,0.23881090720900436,0.0,1.0,-26.76553661701696,128.10519383596068,0.3,-25.930328833391577,0,1.0,1.0,58475.896137449134,0,393998.8056947321,-51.72844736487651,119677.6883166882,-24.754927431401292,0,0,198.70475273067572,-54.32598477864725,0.21000000000000002,14.508969200356074,-96.18942556117626,0.37,10,-64.69551309903814,6683.590953531646,-55.03310212913967,248486.45325955446,-52.15417489182197,0.0,1.0,1.0,138908.85224339197,8347.462013268821,1.0,262418.69486529316,-45.57580555348521,0,-28.26005691870248,-51.470247136699605,-27.145217641247683,2108.716174086841,53.55795050467579,0.0,10,10
0.0,-60.83484373294569,0.0,263991.1037156713,-15.15564461211913,0.3668751513609973,10,218077.6561852951,0.0,0.0,17.432485580444336,-8.279958199370137,10,0.0,1.0,-10.38824008366355,1.0,1.0,0.2,0,89243.62908675472,-44.28784161561092,10,0,0,-12.210120889769579,10,-46.31202767379325,1.040527237961525,4739.148906022556,-13.67008314471326,1608.1622046205355,1.0,11637255.0,-61.751843146100555,47078.02548444695,1.0,1.5805852168722956,0,47042.20986975482,10,-20.84867108991939,-47.01209833295662,-16.202885994821628,10,-19905.849609375,11683688.0,-49.550844974413856,5.060300166087459,10998000,10,1.0,0,1.6903247063656615,0.4,1.0,-21.748117319569698,34.593458413308056,0.7,-23.686634888389626,0,1.0,1.0,71671.57772647736,0,393931.75058293156,-45.01607801878742,123101.49772805895,-10.492172808628524,0,0,413.2462538635183,-25.33985387723133,0.30999999999999994,621.825717102379,-62.01530410356248,0.37,10,-28.819159074944196,27137.706372832083,476.07076750571804,254916.3564872366,-42.821999317758866,0.0,1.0,1.0,165548.64031981578,18274.053743574943,1.0,274454.07661357353,-31.716182761161924,0,269.3501797628064,-19.44157959193122,-49.96923042080636,10499.842394293806,25.825026097193252,0.0,10,10
0.0,-63.08887115446693,0.0,263616.8130600315,-18.771855591181104,0.17627623183521351,10,208359.89458050064,0.0,0.0,16.847885131835938,-10.129064358731346,10,0.0,1.0,-15.222139726119389,1.0,1.0,0.2,0,51993.87732950836,-26.95301500258869,10,0,0,-13.645284878182629,10,-29.138767550839056,0.3281140819082248,4971.0495033291045,-18.45328520348237,1541.0917154992194,1.0,28678346.0,-63.310872798115994,21327.278819910425,1.0,3.232999849941623,0,46133.23445168404,10,-16.880283971835514,-34.338795013465734,-19.394837996878625,10,-19933.787109375,28563130.0,-37.331371425816194,2.6888866428319744,11037000,10,1.0,0,9.687870886767415,0.2,1.0,-14.301466729777193,-25.906069643553597,0.2,-27.80669142361312,0,1.0,1.0,58901.58737108061,0,388902.67523628304,-32.31765289032844,123626.59651631562,-7.8532212234166625,0,0,113.56057735309365,-22.999122830822724,0.24,452.86943693533993,-63.60213249461328,0.37,10,62.41519178100946,3457.613817385064,434.3344045116629,253428.16462342028,-25.422098574297678,0.0,1.0,1.0,130855.82677594977,6422.315951062642,1.0,269543.74882713193,-32.411689542553674,0,204.75711964771943,-15.59388041833867,-49.528125645962966,1914.9856016989954,1.958090304724111,0.0,10,10
0.0,-66.94380742877802,0.0,175040.4343799747,159.732995710521,0.16107377487140556,10,-40.319016273359075,0.0,0.0,16.519824981689453,54.449270353012636,10,0.0,1.0,-3.6063998487258404,1.0,1.0,0.2,0,-48.538214896131535,-33.1087656314558,10,0,0,-14.467488341955551,10,-31.638972845155468,520.889903558096,2810.0477215607407,1722.3940279134129,6066.666135705622,1.0,14543867.0,-67.30536446396243,-15.409802710874109,0.0,8.250101397355005,0,2.711262727890657,10,-17.460364211104274,-34.61650639255818,-16.031412921123376,10,-19115.107421875,14520827.0,-45.65381915450754,8.602067846827637,11076000,10,1.0,0,0.631119434258999,0.9,1.0,-14.761601109205463,83.43796454480157,0.0,-5.982118163062141,0,1.0,1.0,-22.915296261066924,0,386623.6167838637,-37.84055271815681,84805.8661946427,-9.529734519340575,0,0,-27.440325614908513,-35.62439140424968,0.19,1888.390103571481,-67.51581068952764,0.37,10,-37.57781664862203,-18.27571301063275,865.1515382658297,170473.39377058757,-19.378120792880022,0.0,1.0,1.0,-46.190984728471015,4.247035113534983,1.0,180832.87097999305,-34.18156289056637,0,321.61215471151394,-20.733770600409006,-35.35711239456318,-9.202508041991313,32.0089288170038,0.0,10,10
0.0,-30.772247149588765,0.0,136274.14116484922,-16.88242834687363,0.9762972280844009,10,159126.4378671126,0.0,0.0,15.278035163879395,-9.425366362523459,10,0.0,1.0,-0.9749652139498164,1.0,1.0,0.2,0,122251.16733716372,-31.381007761694317,10,0,0,-11.560784064463949,10,-25.386371903664696,1.1793019283091186,2101.3957774612395,-14.907017790207634,5172.8903539425455,1.0,10348876.0,-31.582721322518317,462.6170104455479,0.0,1.4311975765740723,0,9155.010060141101,10,-17.167125197303868,-32.95091448868881,-18.342272127653825,10,-18537.646484375,10187042.0,-28.524372196500398,4.330605496042834,11115000,10,1.0,0,0.8107297489951562,0.0,1.0,-11.869669236002085,27.2667574883333,0.2,-5.266722831491048,0,1.0,1.0,57787.115571926384,0,382497.07989678986,-24.83749293079178,67279.15163125066,-7.8636422924853395,0,0,-24.640341615764456,-26.92161973278053,0.12,1568.9208202410923,-34.07142740201234,0.37,10,-53.48096353042923,63.7428791997772,641.64793149496,133379.4664355031,-23.385286950401664,0.0,1.0,1.0,142996.8619739088,138.85967317719508,1.0,140719.86341416297,-17.62989888483526,0,245.96351477918023,-14.04725963368353,-34.06452552259725,48.6455245990447,15.599589921294267,0.0,10,10
0.0,-30.095433030919352,0.0,253874.3941639373,-15.645273006194463,0.3883959455432376,10,198135.9808897853,0.0,0.0,15.530108451843262,-8.838892863950537,10,0.0,1.0,-4.243217105821328,1.0,1.0,0.2,0,134065.73333296351,-29.308769772982824,10,0,0,-11.541825760487013,10,-22.106933242351566,0.16309243152798897,4491.229022672017,-15.348120233022607,901.1558018233682,1.0,18037700.0,-30.771280503169454,596.8594775858152,0.4,1.198636086708516,0,18406.46409645846,10,-16.784730166076834,-34.119536629937556,-15.9154951955334,10,-17406.544921875,18248278.0,-24.595031332649967,0.25658995898412257,11154000,10,1.0,0,4.109706761872568,0.0,1.0,-11.508388727697767,93.48929108741216,0.0,-6.632600753465953,0,1.0,1.0,65966.34160448294,0,380896.80371096294,-28.9594837576135,119932.1789574286,-6.502406901468268,0,0,-32.769371045216516,-12.455640876145564,0.13999999999999999,327.46614334477493,-31.479829165843693,0.37,10,-27.458967404342605,65.62064449821028,212.17431779437388,248426.5396402234,-19.943695446791175,0.0,1.0,1.0,162695.44434927247,180.17844748878304,1.0,261058.47563923604,-16.70564799074818,0,108.75067522510919,-11.853425273290718,-42.184128833218175,43.804599994475105,35.29076250358624,0.0,10,10
0.0,-30.932782353116217,0.0,241464.32585724987,-14.107544928793805,0.34906162281121617,10,205528.6203055638,0.0,0.0,14.767260551452637,-8.150630844776773,10,0.0,1.0,-7.241005582035621,1.0,1.0,0.2,0,139396.44691442812,-52.23442929755573,10,0,0,3679.539251917308,10,-46.343267466004725,0.638307126305812,1857.0020825582944,-13.531932445859734,1302.2562764929169,1.0,19797638.0,-31.515050299452344,29608.639942186284,0.1,0.3282362925412808,0,18906.629784720713,10,-28.176557277170833,-57.577978490117175,-15.528493786208347,10,-18132.609375,19735802.0,-46.73202381708502,1104.5316952126295,11193000,10,1.0,0,2.8449986844432447,0.0,1.0,-21.577093135206667,-7.1124211019783035,0.1,-13.842720361109505,0,1.0,1.0,64858.01528420814,0,380035.3760393048,-29.883594489167407,113792.78646378631,115.51391233191774,0,0,390.3803787964517,-11.915509269235015,0.12000000000000002,435.1963545099374,-32.118307190278806,0.37,10,-11.297163173733212,5432.708694462266,241.74142904784034,238814.24370790386,-45.658448701362815,0.0,1.0,1.0,159419.93713494707,9132.323699783963,1.0,245132.63960844182,-16.945747911196523,0,122.14438433562782,366.5912926789946,-60.19258380731089,2057.422519380375,7.338204135281861,0.0,10,10
0.0,-57.03375181727983,0.0,178906.514786491,-14.866120120966809,2.266387372496606,10,189036.86634697867,0.0,0.0,14.041464805603027,-8.155311678914858,10,0.0,1.0,-8.801651685642026,1.0,1.0,0.2,0,79750.2245470447,-52.55039326754509,10,0,0,-12.019426537571169,10,-30.803029795913744,0.12272040434051489,2490.349483853699,-14.685650703338554,-22.23709090408312,1.0,2623620.75,-63.661130433806605,54850.64328838728,0.2,8.405707547007403,0,30830.260019424,10,-27.207082454353696,-56.212637959837366,-15.069703655284092,10,-19224.025390625,2518021.75,-39.18911509879,0.17941976370863222,11232000,10,1.0,0,2.2524813035565967,0.0,1.0,-14.008688277877923,65.64014710239958,0.5,-18.952774146794876,0,1.0,1.0,53037.03177082302,0,376102.55598481157,-51.10882564420427,87675.53270121341,-6.638392023545222,0,0,319.2335697986089,-12.523162494291666,0.16999999999999998,15.000109033160111,-65.12866199627072,0.37,10,-70.93102437824821,16722.521462025008,-63.02824825813415,175314.7268283438,-19.61334024734514,0.0,1.0,1.0,132722.25701881116,21384.626410036442,1.0,183371.76645607527,-32.03398776069777,0,-32.865490078075446,-12.2623804864956,-60.07223973088367,7888.753103791768,31.80100014699836,0.0,10,10
0.0,-97.8649329426548,0.0,245058.19803309022,36.44895085683732,0.4050332011886922,10,219774.39430506472,0.0,0.0,14.378623008728027,5.048428237844883,10,0.0,1.0,-5.229535808705672,1.0,1.0,0.2,0,30404.10606826425,-49.97121012498339,10,0,0,-12.691809230184894,10,31.29856294189551,153.9307795320788,2511.343005590633,498.23494272506883,10012.623605929724,1.0,11847228.0,-98.7540069280162,52213.07745106752,0.7,144.20498075594182,0,67342.81689594364,10,-26.0787349442451,-50.74889019538683,-15.828692390162024,10,-19452.67578125,11710047.0,-32.11652317468884,0.15567239652381623,11271000,10,1.0,0,0.5912562842612374,0.0,1.0,3.144550874960897,92.40144624672125,0.2,-8.077420352340743,0,1.0,1.0,62806.18325226939,0,374475.45609385666,-59.56176854912318,115346.69769919061,-6.748529348075083,0,0,140.99494273332428,-13.211667234035785,0.19,3320.8718887673735,-99.36240842717214,0.37,10,-43.99372072381604,5774.285275416403,2092.7451974821024,240708.18873005745,463.6296372370608,0.0,1.0,1.0,148891.13097192632,15485.509663240353,1.0,247558.0623810607,-46.9030133926117,0,705.6527937423257,-12.89866472014939,-51.87110978858298,2768.007411497287,42.89032542957385,0.0,10,10
0.0,-46.79534140975283,0.0,261968.5835233777,4897.16231392362,0.1558624215820165,10,176830.8156609891,0.0,0.0,14.641100883483887,1262.3059557395138,10,0.0,1.0,-13.721519518008716,1.0,1.0,0.2,0,102658.04658297476,-62.14094253752579,10,0,0,-11.554446412867163,10,-38.297167268540235,3496.4359306957244,1463.0004276589468,9030.148493083681,114.24231488010658,1.0,3988989.75,-47.038875315984065,58197.14229652814,0.0,6.827022218365703,0,24759.615323197722,10,-30.592622700917467,-62.347806298230054,-18.961640746252417,10,-21003.126953125,4089762.5,-45.15962327354431,0.21132389468105364,11310000,10,1.0,0,0.18501849235556686,0.0,1.0,-16.749995427463443,-16.482197520306197,0.1,-29.217876693152135,0,1.0,1.0,55718.78807565797,0,377126.43696727353,-58.5722998225016,123064.97477836438,-6.608434384095732,0,0,102.83487690087706,-12.282261385074872,0.11000000000000001,36.10365959600564,-47.30884778962145,0.37,10,15.833851072763375,6209.443401843348,58.08687067005756,259527.4523952498,-27.68426032422697,0.0,1.0,1.0,137587.45587970671,17330.80616331348,1.0,264075.70476459473,-24.371718303624412,0,36.44370047675839,-11.888988351967374,-62.77106274288135,2967.6284775169484,13.96320487901645,0.0,10,10
0.0,-39.60111684595612,0.0,184039.3973134497,-20.410824259131175,0.13727286622929077,10,203170.49480451285,0.0,0.0,15.561149597167969,-11.389165650061221,10,0.0,1.0,11.94199975651792,1.0,1.0,0.2,0,123111.25010065349,-56.975443447802704,10,0,0,-11.743832659960296,10,-18.713016446158896,0.8913383520710925,2967.274239756444,-18.264218464118777,720.3320712167078,1.0,19910852.0,-39.791607655088235,64362.42511079334,0.8,5.756894822576856,0,21819.696865013404,10,-28.456268597691814,-58.89337593917579,-21.48499234707702,10,-21085.333984375,19404660.0,-29.52922205477124,0.5864557109549265,11349000,10,1.0,0,0.6760080514614465,0.0,1.0,-9.804119668642237,523.1737902496578,0.6,41.23494095233633,0,1.0,1.0,72779.67584517083,0,380790.79376913613,-41.895722797314,87074.00039983072,-6.940295812103844,0,0,1900.2154471464,-13.65757417490915,0.24000000000000005,223.4617012012613,-39.99529497892339,0.37,10,-58.11464604770958,15380.577402350726,63.96332565908242,180295.35424930925,-11.807334786237229,0.0,1.0,1.0,179782.35391533183,22943.335399960008,1.0,188409.90543637285,-20.876048436224984,0,43.67712032785242,-12.69203464463544,-59.51407323910627,7413.958630025719,161.4094201425538,0.0,10,10
0.0,-40.564124098858926,0.1,29242.77545085888,-23.72517218269568,0.09282102420538293,10,190419.83316227578,0.0,0.0,16.71055793762207,-12.860101373558539,10,0.0,1.0,9.018131499338867,1.0,1.0,0.2,0,70235.89393441877,-17.54428583977279,10,0,0,115.89746707294756,10,-36.47335718887965,0.3590052266714982,253.31593430151503,-23.048933458121862,1543.1332215029618,1.0,16194752.0,-40.69862467832944,47156.91700148724,0.8,0.48287304467947567,0,40849.44941565597,10,-21.32503128508996,-46.450487653826144,-24.195348163390914,10,-21170.9375,15987069.0,-37.50994063795329,38.30734909742236,11388000,10,1.0,0,9.735685017768333,0.0,1.0,-18.59884179475241,734.0643640793571,0.5,23.540947604450473,0,0.0,1.0,51383.88532596034,0,374436.46604749275,-84.16073774028881,20213.354450567433,-3.4119516230163023,0,0,683.1171099048067,-14.165595832402357,0.13999999999999999,493.2372615602908,-40.85611232827374,0.37,10,-38.454355337086675,8296.785446566713,338.62521637460173,28757.14363450217,-35.8529425777401,0.0,1.0,1.0,119674.79568858992,14310.638158565685,1.0,29626.0592661912,-21.19265167725396,0,199.08186119045743,1.01983142804766,-52.677388052245945,3622.959919944238,237.54643186872138,0.0,10,10
0.0,-38.342094751791635,0.0,55502.56537237173,-18.15032200817121,0.4536236573457518,10,164157.85889555907,0.0,0.0,16.436609268188477,-9.751219379133422,10,0.0,1.0,-27.276531984206503,1.0,1.0,0.2,0,88203.44072842113,-40.9118514760997,10,0,0,-16.353775150149726,10,-30.427669876694715,2.2871050532218447,896.043540588746,-13.856441460020095,73.09309145175537,1.0,29376206.0,-39.201568900495474,51585.28367324149,0.0,2.00664849713297,0,22381.835446845478,10,-21.718696556367636,-44.79844223557092,-20.626535823074008,10,-20741.560546875,29150702.0,-32.58810703913084,0.8826102521676031,11427000,10,1.0,0,4.019100121181701,1.0,1.0,-15.4770919153026,-33.77151489614951,0.3,-64.31518789568949,0,1.0,1.0,53471.72349014047,0,368232.5855373664,-82.8580322647812,33892.8039993617,-9.616463441972044,0,0,754.1717557298549,-19.745700723849236,0.22999999999999998,25.36186438925119,-40.058220262762376,0.37,10,-16.134072477151808,18767.427400053948,32.52651044301185,54098.48234275528,-26.016081194195753,0.0,1.0,1.0,133493.2786753629,19247.044697602134,1.0,56824.65661864422,-20.409301751288652,0,32.386309735199745,-17.547053543830657,-54.24644607573978,8242.440032242814,15.96233456037824,0.0,10,10
0.1,-28.19413070076958,0.0,271375.5755827561,-18.556277001638424,3.506354697286856,10,222622.95495622585,0.0,0.0,15.801889419555664,-9.554416566720295,10,0.0,1.0,-22.25093200803579,1.0,1.0,0.2,0,183790.77350268644,-37.38340322352313,10,0,0,-13.280011156648454,10,-59.33791301464113,2.184544687121287,4594.012040642678,-15.81022747713059,18.64476929708113,1.0,847134.9375,-30.97016151433011,38368.5089060422,1.0,13.15006649591007,0,9759.53163723609,10,-20.923918536026584,-43.04197963323851,-21.893043461520723,10,-20815.888671875,742724.625,-67.09051043888462,1.7029655376557875,11466000,10,1.0,0,2.486953019187828,0.0,1.0,-27.391955305075403,-42.232960745369155,0.4,-43.60111439987757,0,1.0,1.0,84248.81496371073,0,370388.85646508465,-45.241835456239166,127091.2048883386,-9.073803571730071,0,0,505.6459138641707,-18.79580186598416,0.25,24.037412226903744,-38.58224942230884,0.37,10,-68.78253076299212,18922.143443104247,-32.153317260074026,264252.93797256605,-21.932539147835698,0.0,1.0,1.0,205329.9765832807,13822.119445852757,1.0,277821.3554566253,-15.891939329950741,0,-11.116813015497584,-17.022561238832793,-46.85476540000297,6364.265679220604,0.8443854955488492,0.0,10,10
