Average/MaxReward,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/MaxReturn,MetaTest/push-v2/EpisodeMeanGraspReward,push-v2/EpisodeMeanMaxInPlaceReward,push-v2/Iteration,MetaTest/Average/NumEpisodes,push-v2/AverageDiscountedReturn,MetaTest/Average/MinReward,MetaTest/Average/GraspSuccessRate,MetaTest/Average/EpisodeMeanGraspReward,push-v2/EpisodeMeanMinInPlaceReward,Average/Iteration,MetaTest/push-v2/StdReturn,Average/NumEpisodes,Average/EpisodeMeanMaxInPlaceReward,policy/LossAfter,MetaTest/Average/EpisodeMeanMinInPlaceReward,policy/Entropy,push-v2/EpisodeMeanGraspReward,Average/StdReturn,MetaTest/push-v2/TerminationRate,MetaTest/Average/MaxReward,Average/AverageReturn,Average/EpisodeMeanMinGraspReward,push-v2/GraspSuccessRate,Average/MaxReturn,push-v2/AverageReturn,push-v2/EpisodeMeanInPlaceReward,push-v2/MaxReward,Average/EpisodeMeanInPlaceReward,Average/TerminationRate,MetaTest/push-v2/MaxReward,LinearFeatureBaseline/ExplainedVariance,MetaTest/push-v2/NumEpisodes,MetaTest/push-v2/EpisodeMeanInPlaceReward,MetaTest/push-v2/SuccessRate,push-v2/NumEpisodes,MetaTest/push-v2/EpisodeMeanMinGraspReward,MetaTest/push-v2/AverageReturn,push-v2/NearObject,push-v2/MaxReturn,push-v2/EpisodeMeanMaxGraspReward,policy/KLBefore,Average/MinReward,MetaTest/Average/MinReturn,MetaTest/Average/SuccessRate,push-v2/MinReturn,Average/SuccessRate,policy/LossBefore,MetaTest/push-v2/MinReturn,MetaTest/push-v2/GraspSuccessRate,push-v2/TerminationRate,Average/NearObject,MetaTest/Average/EpisodeMeanInPlaceReward,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,push-v2/EpisodeMeanMinGraspReward,Average/EpisodeMeanMinInPlaceReward,push-v2/MinReward,Average/GraspSuccessRate,policy/dLoss,MetaTest/push-v2/Iteration,MetaTest/push-v2/NearObject,Average/EpisodeMeanMaxGraspReward,TotalEnvSteps,Average/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/Average/Iteration,MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,push-v2/SuccessRate,MetaTest/push-v2/MinReward,policy/KL,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/AverageDiscountedReturn,MetaTest/push-v2/EpisodeMeanMaxGraspReward,Average/EpisodeMeanGraspReward,MetaTest/Average/StdReturn,MetaTest/Average/EpisodeMeanMaxGraspReward,MetaTest/Average/NearObject,push-v2/StdReturn,Average/MinReturn
22.269809397422367,0.17177282471811647,738.9707875445464,0.007336899282512462,0.1696119609945951,10,50,133.0113986083811,0.00015915922198233738,0.0,0.007336899282512462,0.15727938107723594,10,210.24225747954958,100,0.1696119609945951,-0.18366313,0.1531747073818387,5.563073,0.010193576582865758,276.2960295581506,0.0,21.50037952938478,450.7935891935257,0.0009695457449706991,0.01,1246.7841318045475,450.7935891935257,0.16213642018869875,22.269809397422367,0.16213642018869875,0.0,21.50037952938478,0.5629577944415295,50,0.1618393457940943,0.0,100,0.00045823978700531204,233.59754154337443,0.03,1246.7841318045475,0.06120710754346466,0.0,5.451575567569488e-07,6.9299123969033705,0.0,5.4316477366150195,0.0,-0.007910312,6.9299123969033705,0.0,0.0,0.03,0.1618393457940943,0.1531747073818387,0.0009695457449706991,0.15727938107723594,5.451575567569488e-07,0.01,0.17575282,1,0.06,0.06120710754346466,550000,133.0113986083811,233.59754154337443,0.0,0.00045823978700531204,1,233.59754154337443,738.9707875445464,0.0,0.00015915922198233738,0.0055724573,0.17177282471811647,233.59754154337443,0.06856526758168573,0.010193576582865758,210.24225747954958,0.06856526758168573,0.06,276.2960295581506,5.4316477366150195
22.395099836417213,,,,0.17684856103101187,11,,100.82283609522793,,,,0.14037438892734733,11,,100,0.17684856103101187,-0.16549718,,5.558366,0.011111207854082449,273.71888480219843,,,317.06802418702966,0.0006793586637230366,0.0,1059.3461443673118,317.06802418702966,0.1550883442514711,22.395099836417213,0.1550883442514711,0.0,,0.6267000666173095,,,,100,,,0.12,1059.3461443673118,0.11306167161806961,0.0,1.9400650177504753e-09,,,1.2662543449426886,0.0,0.00032515626,,,0.0,0.12,,,0.0006793586637230366,0.14037438892734733,1.9400650177504753e-09,0.0,0.16582234,,,0.11306167161806961,600000,100.82283609522793,,,,,,,0.0,,0.0074980785,,,,0.011111207854082449,,,,273.71888480219843,1.2662543449426886
22.413184668783266,,,,0.19113292466089077,12,,121.47696515864578,,,,0.1362443317953064,12,,100,0.19113292466089077,-0.21940547,,5.559964,0.013928787259861323,332.12782534396956,,,467.2890412425773,0.0015748426956425155,0.0,1304.0050861359434,467.2890412425773,0.15850226159729847,22.413184668783266,0.15850226159729847,0.0,,0.6139977108500385,,,,100,,,0.12,1304.0050861359434,0.11281380171147845,0.0,9.777957730817244e-08,,,0.3446484430602506,0.01,-0.0004803125,,,0.0,0.12,,,0.0015748426956425155,0.1362443317953064,9.777957730817244e-08,0.0,0.21892516,,,0.11281380171147845,650000,121.47696515864578,,,,,,,0.01,,0.0049356334,,,,0.013928787259861323,,,,332.12782534396956,0.3446484430602506
22.43403056959021,,,,0.2546407810149882,13,,93.29155122203086,,,,0.13463726274871385,13,,100,0.2546407810149882,-0.20863578,,5.554217,0.019287958211429444,313.0288613539706,,,341.28731204779325,0.0015415621789108352,0.01,1270.844712751239,341.28731204779325,0.18769865030802993,22.43403056959021,0.18769865030802993,0.0,,0.6294107664769599,,,,100,,,0.15,1270.844712751239,0.15606928150689053,0.0,6.479165125186209e-08,,,0.46332637155877976,0.05,2.09375e-05,,,0.0,0.15,,,0.0015415621789108352,0.13463726274871385,6.479165125186209e-08,0.01,0.20865671,,,0.15606928150689053,700000,93.29155122203086,,,,,,,0.05,,0.005893835,,,,0.019287958211429444,,,,313.0288613539706,0.46332637155877976
22.338167508856237,,,,0.2273575196703403,14,,83.89098890944007,,,,0.14384578826649133,14,,100,0.2273575196703403,-0.18420798,,5.550946,0.01987000939393867,282.5842385211705,,,292.1909026338766,0.0017575136441465263,0.0,1283.1531425855208,292.1909026338766,0.17788752929882054,22.338167508856237,0.17788752929882054,0.0,,0.61213795503013,,,,100,,,0.13,1283.1531425855208,0.1424008343109505,0.0,2.2810913302203525e-07,,,0.8306330732790882,0.01,-0.000210625,,,0.0,0.13,,,0.0017575136441465263,0.14384578826649133,2.2810913302203525e-07,0.0,0.18399735,,,0.1424008343109505,750000,83.89098890944007,,,,,,,0.01,,0.0062493626,,,,0.01987000939393867,,,,282.5842385211705,0.8306330732790882
22.269227730576745,,,,0.25556708098755726,15,,93.99008534826791,,,,0.13127209732114495,15,,100,0.25556708098755726,-0.18724468,,5.551083,0.015313186105553196,280.8152015105898,,,320.3883987503352,0.0012089491459477816,0.0,977.5969231333911,320.3883987503352,0.18400750285204062,22.269227730576745,0.18400750285204062,0.0,,0.6242478142775914,,,,100,,,0.25,977.5969231333911,0.14750583848388682,0.0,7.11423063410954e-08,,,0.31923893580940094,0.01,-0.000159375,,,0.0,0.25,,,0.0012089491459477816,0.13127209732114495,7.11423063410954e-08,0.0,0.18708532,,,0.14750583848388682,800000,93.99008534826791,,,,,,,0.01,,0.0054971324,,,,0.015313186105553196,,,,280.8152015105898,0.31923893580940094
22.39755664388145,,,,0.2316776056641604,16,,97.60071717665829,,,,0.13652299902991183,16,,100,0.2316776056641604,-0.19476531,,5.546775,0.0264923451283072,327.1948517049127,,,374.68355545531705,0.002370798754134262,0.0,1445.6599135992021,374.68355545531705,0.1791999522102222,22.39755664388145,0.1791999522102222,0.0,,0.6817500628793285,,,,100,,,0.22,1445.6599135992021,0.16905739049817914,0.0,4.140804476388516e-08,,,0.8308785002239104,0.02,0.00092046877,,,0.0,0.22,,,0.002370798754134262,0.13652299902991183,4.140804476388516e-08,0.0,0.19568579,,,0.16905739049817914,850000,97.60071717665829,,,,,,,0.02,,0.0061513307,,,,0.0264923451283072,,,,327.1948517049127,0.8308785002239104
22.244078880879393,,,,0.279044432911242,17,,41.71201936070423,,,,0.13636893499701727,17,,100,0.279044432911242,-0.10905633,,5.5326395,0.013262191590787377,186.89735461268748,,,126.5289648134747,0.0009491334171018668,0.01,1107.1252329742913,126.5289648134747,0.2011478279253874,22.244078880879393,0.2011478279253874,0.0,,0.4537594228819839,,,,100,,,0.31,1107.1252329742913,0.1725094276147468,0.0,3.466056713488958e-09,,,0.09183743141343999,0.03,-0.00042171875,,,0.0,0.31,,,0.0009491334171018668,0.13636893499701727,3.466056713488958e-09,0.01,0.10863461,,,0.1725094276147468,900000,41.71201936070423,,,,,,,0.03,,0.0065789972,,,,0.013262191590787377,,,,186.89735461268748,0.09183743141343999
22.39643966601746,,,,0.23747929249593772,18,,85.35906760833396,,,,0.13245932262372193,18,,100,0.23747929249593772,-0.12976843,,5.5054617,0.01939798503793741,344.6192784470148,,,310.41945590929043,0.001970356319385416,0.0,1400.784136931477,310.41945590929043,0.1814509599105753,22.39643966601746,0.1814509599105753,0.0,,0.7039470206942489,,,,100,,,0.28,1400.784136931477,0.16877034585121728,0.0,3.053900027421694e-08,,,0.6216815194582634,0.02,0.0011565625,,,0.0,0.28,,,0.001970356319385416,0.13245932262372193,3.053900027421694e-08,0.0,0.130925,,,0.16877034585121728,950000,85.35906760833396,,,,,,,0.02,,0.005374382,,,,0.01939798503793741,,,,344.6192784470148,0.6216815194582634
22.356969230518413,,,,0.31169410086186444,19,,66.06916704653244,,,,0.14727296564486306,19,,100,0.31169410086186444,-0.13657758,,5.4813313,0.019533257385452238,287.24297444084,,,243.3971844908045,0.0013183243714377008,0.01,1318.1750400756096,243.3971844908045,0.22340376945793153,22.356969230518413,0.22340376945793153,0.0,,0.6102283132961557,,,,100,,,0.3,1318.1750400756096,0.20175300814855635,0.0,4.335339675121347e-10,,,0.1570032260399816,0.04,0.0008638672,,,0.0,0.3,,,0.0013183243714377008,0.14727296564486306,4.335339675121347e-10,0.01,0.13744144,,,0.20175300814855635,1000000,66.06916704653244,,,,,,,0.04,,0.004915618,,,,0.019533257385452238,,,,287.24297444084,0.1570032260399816
22.334316012961267,0.33100196552062394,1123.4864639491282,0.019462868602395086,0.25010334597376543,20,50,75.48820392280349,1.7670083154129129e-06,0.0,0.019462868602395086,0.13841181898639973,20,250.63089287143544,100,0.25010334597376543,-0.15275094,0.1402251943867373,5.464387,0.021316487441183904,326.612990864414,0.0,22.335463324404927,287.9576681236708,0.0026386132221117493,0.0,1245.7285738877654,287.9576681236708,0.1946436917993733,22.334316012961267,0.1946436917993733,0.0,22.335463324404927,0.6839181430459135,50,0.2285493699536486,0.08,100,0.00047326408239017735,181.73403481132493,0.16,1245.7285738877654,0.15965906579141995,0.0,6.153301794935135e-09,0.10909934336404611,0.08,0.595167613148306,0.03,0.0001190625,0.10909934336404611,0.0,0.0,0.16,0.2285493699536486,0.1402251943867373,0.0026386132221117493,0.13841181898639973,6.153301794935135e-09,0.0,0.15287,2,0.26,0.15965906579141995,1050000,75.48820392280349,181.73403481132493,0.0,0.00047326408239017735,2,181.73403481132493,1123.4864639491282,0.03,1.7670083154129129e-06,0.00524724,0.33100196552062394,181.73403481132493,0.1684351111799329,0.021316487441183904,250.63089287143544,0.1684351111799329,0.26,326.612990864414,0.595167613148306
22.402178058745847,,,,0.2530514083172082,21,,85.98446246280633,,,,0.13427353000709577,21,,100,0.2530514083172082,-0.13861148,,5.4515505,0.024443757375629628,269.4679204137178,,,286.41719649483804,0.0007397576846285041,0.0,1410.2420414801745,286.41719649483804,0.1873160321514824,22.402178058745847,0.1873160321514824,0.0,,0.5452088338803829,,,,100,,,0.23,1410.2420414801745,0.18849004200764236,0.0,2.7011826072749476e-09,,,0.046473065508928185,0.01,0.001114375,,,0.0,0.23,,,0.0007397576846285041,0.13427353000709577,2.7011826072749476e-09,0.0,0.13972585,,,0.18849004200764236,1100000,85.98446246280633,,,,,,,0.01,,0.006119193,,,,0.024443757375629628,,,,269.4679204137178,0.046473065508928185
22.39912916063972,,,,0.299625211265948,22,,82.48312564455244,,,,0.14085233641496034,22,,100,0.299625211265948,-0.17933469,,5.4359655,0.01605512836376708,358.69864484146575,,,291.11209523865875,0.0017099355123302332,0.0,1524.9639453760922,291.11209523865875,0.21603568183218488,22.39912916063972,0.21603568183218488,0.0,,0.687605594443349,,,,100,,,0.25,1524.9639453760922,0.1373356000721856,0.0,4.350412372587014e-08,,,0.19537300296035928,0.03,0.0006009375,,,0.0,0.25,,,0.0017099355123302332,0.14085233641496034,4.350412372587014e-08,0.0,0.17993562,,,0.1373356000721856,1150000,82.48312564455244,,,,,,,0.03,,0.00581332,,,,0.01605512836376708,,,,358.69864484146575,0.19537300296035928
22.411630844855857,,,,0.23439424616730586,23,,96.64861036840212,,,,0.13833725182798887,23,,100,0.23439424616730586,-0.22655578,,5.414823,0.015702422279487774,413.0425924408643,,,358.4151491151811,0.0028431178562277593,0.0,1512.2995986624223,358.4151491151811,0.18346878638045905,22.411630844855857,0.18346878638045905,0.0,,0.7334818903469825,,,,100,,,0.23,1512.2995986624223,0.12040553082719889,0.0,3.7117589370877227e-10,,,0.14175930930214012,0.05,-0.0007559375,,,0.0,0.23,,,0.0028431178562277593,0.13833725182798887,3.7117589370877227e-10,0.0,0.22579984,,,0.12040553082719889,1200000,96.64861036840212,,,,,,,0.05,,0.0068861363,,,,0.015702422279487774,,,,413.0425924408643,0.14175930930214012
22.40964348330401,,,,0.23619934089697245,24,,79.38640166466726,,,,0.14011740761950603,24,,100,0.23619934089697245,-0.13535921,,5.393799,0.01975896268196884,457.08762449677914,,,306.2583801824983,0.002705763870423257,0.01,1866.5259760157307,306.2583801824983,0.18855766127724713,22.40964348330401,0.18855766127724713,0.0,,0.7967044474303362,,,,100,,,0.2,1866.5259760157307,0.16137266566496714,0.0,4.896602305502922e-08,,,0.04423503120759852,0.03,-0.0008767187,,,0.0,0.2,,,0.002705763870423257,0.14011740761950603,4.896602305502922e-08,0.01,0.13448249,,,0.16137266566496714,1250000,79.38640166466726,,,,,,,0.03,,0.005263106,,,,0.01975896268196884,,,,457.08762449677914,0.04423503120759852
22.159523096763404,,,,0.22623782122926106,25,,200.49085031853647,,,,0.13857915613651015,25,,100,0.22623782122926106,-0.15112078,,5.3779044,0.016566231124185392,718.9176288500441,,,869.662738158489,0.004324707506593031,0.0,2074.776936097874,869.662738158489,0.1807145525180488,22.159523096763404,0.1807145525180488,0.0,,0.8777583126873553,,,,100,,,0.13,2074.776936097874,0.09348876116643634,0.0,2.0360150763147605e-08,,,1.1246462771046932,0.01,-5.9375e-06,,,0.0,0.13,,,0.004324707506593031,0.13857915613651015,2.0360150763147605e-08,0.0,0.15111485,,,0.09348876116643634,1300000,200.49085031853647,,,,,,,0.01,,0.0050428156,,,,0.016566231124185392,,,,718.9176288500441,1.1246462771046932
22.412975964207316,,,,0.28535395823555876,26,,126.76775549728899,,,,0.14890922716134936,26,,100,0.28535395823555876,-0.16929187,,5.371653,0.01436983870282408,559.4312636029742,,,512.9756247917576,0.0014293121132025791,0.02,1910.3629692524687,512.9756247917576,0.2209779620346508,22.412975964207316,0.2209779620346508,0.0,,0.8107503555592557,,,,100,,,0.25,1910.3629692524687,0.10661744992413304,0.0,4.1437340361227985e-08,,,0.11621077617218382,0.02,0.000299375,,,0.0,0.25,,,0.0014293121132025791,0.14890922716134936,4.1437340361227985e-08,0.02,0.16959125,,,0.10661744992413304,1350000,126.76775549728899,,,,,,,0.02,,0.0046760445,,,,0.01436983870282408,,,,559.4312636029742,0.11621077617218382
22.44103336270714,,,,0.21653362397420955,27,,111.03577312797485,,,,0.13685786486175192,27,,100,0.21653362397420955,-0.15182664,,5.368324,0.022443104726994397,507.5968331566009,,,440.8067593100628,0.003226937152160307,0.01,1850.9308266056375,440.8067593100628,0.1755667038511967,22.44103336270714,0.1755667038511967,0.0,,0.8100624323147008,,,,100,,,0.22,1850.9308266056375,0.16238364358104743,0.0,1.88777877662801e-09,,,0.1757636254611166,0.0,-0.0016178126,,,0.0,0.22,,,0.003226937152160307,0.13685786486175192,1.88777877662801e-09,0.01,0.15020882,,,0.16238364358104743,1400000,111.03577312797485,,,,,,,0.0,,0.007318689,,,,0.022443104726994397,,,,507.5968331566009,0.1757636254611166
22.386604568638948,,,,0.2847476154689411,28,,132.93443012646202,,,,0.13561165446790854,28,,100,0.2847476154689411,-0.18921843,,5.349793,0.023022729217967622,480.16804452561365,,,524.6037870336329,0.003894901007621623,0.0,1957.9462031736923,524.6037870336329,0.21095046097218592,22.386604568638948,0.21095046097218592,0.0,,0.7638251487405501,,,,100,,,0.19,1957.9462031736923,0.15840649870060822,0.0,2.762454985331176e-09,,,0.24453593579751423,0.04,0.002460625,,,0.0,0.19,,,0.003894901007621623,0.13561165446790854,2.762454985331176e-09,0.0,0.19167906,,,0.15840649870060822,1450000,132.93443012646202,,,,,,,0.04,,0.004711012,,,,0.023022729217967622,,,,480.16804452561365,0.24453593579751423
