push-v2/Iteration,Average/EpisodeMeanMaxInPlaceReward,Average/MaxReward,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,push-v2/AverageReturn,GaussianMLPPolicy/dLoss,Average/StdReturn,Average/SuccessRate,push-v2/TerminationRate,Average/EpisodeMeanInPlaceReward,MetaTest/push-v2/EpisodeMeanGraspReward,GaussianMLPPolicy/Entropy,push-v2/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/NumEpisodes,MetaTest/Average/EpisodeMeanMaxInPlaceReward,push-v2/GraspSuccessRate,MetaTest/push-v2/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/push-v2/TerminationRate,MetaTest/push-v2/Iteration,Average/MinReturn,push-v2/MinReturn,MetaTest/push-v2/MinReward,push-v2/NumEpisodes,MetaTest/push-v2/GraspSuccessRate,MetaTest/Average/NumEpisodes,TotalEnvSteps,push-v2/EpisodeMeanMaxGraspReward,Average/AverageReturn,push-v2/NearObject,MetaTest/Average/AverageReturn,MetaTest/Average/EpisodeMeanGraspReward,push-v2/MinReward,push-v2/SuccessRate,MetaTest/Average/NearObject,push-v2/StdReturn,Iteration,Average/NearObject,Average/EpisodeMeanMinInPlaceReward,Average/GraspSuccessRate,Average/EpisodeMeanMaxGraspReward,MetaTest/push-v2/MaxReward,push-v2/MaxReturn,push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/MinReturn,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/KLAfter,MetaTest/push-v2/EpisodeMeanMinGraspReward,MetaTest/Average/Iteration,MetaTest/Average/MinReward,MetaTest/Average/EpisodeMeanMinGraspReward,MetaTest/Average/EpisodeMeanInPlaceReward,Average/EpisodeMeanMinGraspReward,MetaTest/push-v2/AverageReturn,Average/EpisodeMeanGraspReward,GaussianMLPPolicy/LossAfter,MetaTest/Average/GraspSuccessRate,push-v2/EpisodeMeanInPlaceReward,Average/MaxReturn,MetaTest/push-v2/NearObject,MetaTest/push-v2/SuccessRate,MetaTest/Average/TerminationRate,MetaTest/push-v2/EpisodeMeanMaxGraspReward,push-v2/AverageDiscountedReturn,push-v2/EpisodeMeanGraspReward,Average/Iteration,Average/AverageDiscountedReturn,push-v2/EpisodeMeanMinGraspReward,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/MaxReturn,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/MaxReward,MetaTest/push-v2/EpisodeMeanInPlaceReward,MetaTest/Average/MinReturn,MetaTest/Average/MaxReturn,Average/MinReward,MetaTest/push-v2/StdReturn,push-v2/MaxReward,Average/NumEpisodes,Average/TerminationRate
400,0.18176877406274636,10.0,0.38151816222483914,0.0,0.0,0.0016038632722750173,0.1597620299974864,15.930677343363904,0.008665084838867188,87.53179428491433,0.01,0.0,0.1643490842933746,0.0007665160120265426,5.506400108337402,0.15422548435241906,1,0.1598815494934368,0.0,0.38151816222483914,0.0,0.0,400,0.16878435149883791,0.16878435149883791,0.0002199391015882361,200,0.0,1,80200000,0.12083255881262084,15.930677343363904,0.07,0.38151816222483914,0.0007665160120265426,7.13810385580586e-05,0.01,0.0,87.53179428491433,400,0.07,0.15422548435241906,0.0,0.12083255881262084,0.0015904486971215599,999.2927498583542,0.18176877406274636,0.38151816222483914,14.6762113571167,0.006264061667025089,0.00022019371852345586,400,0.0002199391015882361,0.00022019371852345586,0.1598200835672989,0.0027360404445696362,0.38151816222483914,0.01824330913478039,14.667546272277832,0.0,0.1643490842933746,999.2927498583542,0.0,0.0,0.0,0.0016038632722750173,1.8760546763960588,0.01824330913478039,400,1.8760546763960588,0.0027360404445696362,0.1598815494934368,0.38151816222483914,0.1597620299974864,0.0015904486971215599,0.1598200835672989,0.38151816222483914,0.38151816222483914,7.13810385580586e-05,0.0,10.0,200,0.0
401,0.19200024151015976,10.0,0.23156719782912774,0.0,0.0,0.01163819100395632,0.1482266948827644,10.452862657347987,0.005115509033203125,39.943053458580394,0.01,0.0,0.17074848585196611,0.000491277999454499,5.508033275604248,0.15808908134570446,1,0.14828347197458897,0.0,0.23156719782912774,0.0,0.0,401,0.17599735804565736,0.17599735804565736,4.552761411256718e-07,200,0.0,1,80400000,0.08664821657919211,10.452862657347987,0.05,0.2315671978291279,0.000491277999454499,8.133861911707575e-05,0.01,0.0,39.943053458580394,401,0.05,0.15808908134570446,0.0,0.08664821657919211,0.010908820634269362,504.52014519806744,0.19200024151015976,0.2315671978291279,8.081616401672363,0.0027089095674455166,4.552773317556508e-07,401,4.552761411256718e-07,4.552773317556508e-07,0.14825323066792676,0.003078587263858891,0.2315671978291279,0.01734298643216283,8.07650089263916,0.0,0.17074848585196611,504.52014519806744,0.0,0.0,0.0,0.01163819100395632,2.058284242094453,0.01734298643216283,401,2.058284242094453,0.003078587263858891,0.14828347197458897,0.2315671978291279,0.1482266948827644,0.010908820634269362,0.14825323066792676,0.2315671978291279,0.2315671978291279,8.133861911707575e-05,0.0,10.0,200,0.0
402,0.17940179183302532,10.0,0.03684762866321256,0.0,0.0,0.0024940830983501763,0.16746826781607022,13.585311386648284,0.0025777816772460938,89.13394177795325,0.01,0.0,0.16471269344112907,7.431989727128901e-05,5.5203118324279785,0.15484907095129302,1,0.16757969278415116,0.0,0.03684762866321256,0.0,0.0,402,0.22105230461473693,0.22105230461473693,4.394626287661789e-06,200,0.0,1,80600000,0.07494004352692704,13.585311386648284,0.055,0.036847628663212666,7.431989727128901e-05,9.939468208960025e-05,0.01,0.0,89.13394177795325,402,0.055,0.15484907095129302,0.0,0.07494004352692704,0.002463548804396985,1165.6426814846668,0.17940179183302532,0.036847628663212666,9.481867790222168,0.004163943696767092,4.39472226354218e-06,402,4.394626287661789e-06,4.39472226354218e-06,0.16752141098197595,0.0024750269470808508,0.036847628663212666,0.012301206865015743,9.479290008544922,0.0,0.16471269344112907,1165.6426814846668,0.0,0.0,0.0,0.0024940830983501763,3.9022617470280236,0.012301206865015743,402,3.9022617470280236,0.0024750269470808508,0.16757969278415116,0.036847628663212666,0.16746826781607022,0.002463548804396985,0.16752141098197595,0.036847628663212666,0.036847628663212666,9.939468208960025e-05,0.0,10.0,200,0.0
403,0.18534342745018173,3.6858146011832207,0.45659621461881256,0.0,0.0,0.0023471025930714385,0.149479787584207,7.796691417781696,0.00031185150146484375,12.972252271183612,0.0,0.0,0.17152049491329227,0.0009188068663829448,5.518588066101074,0.15876831032588531,1,0.1495539395638401,0.0,0.45659621461881256,0.0,0.0,403,0.1860145228422014,0.1860145228422014,0.0004690529725738439,200,0.0,1,80800000,0.10452704137238328,7.796691417781696,0.085,0.45659621461881283,0.0009188068663829448,5.031917357114111e-05,0.0,0.0,12.972252271183612,403,0.085,0.15876831032588531,0.0,0.10452704137238328,0.002316183380965885,132.28329278946876,0.18534342745018173,0.45659621461881283,5.492818355560303,0.000690082844812423,0.0004703077214756594,403,0.0004690529725738439,0.0004703077214756594,0.14952379439901886,0.003061748274610889,0.45659621461881283,0.018060779522719495,5.492506504058838,0.0,0.17152049491329227,132.28329278946876,0.0,0.0,0.0,0.0023471025930714385,1.8646483683267285,0.018060779522719495,403,1.8646483683267285,0.003061748274610889,0.1495539395638401,0.45659621461881283,0.149479787584207,0.002316183380965885,0.14952379439901886,0.45659621461881283,0.45659621461881283,5.031917357114111e-05,0.0,3.6858146011832207,200,0.0
404,0.21817225527297693,10.0,0.4272399292535211,0.0,0.0,0.019052319241133476,0.14712923316365215,30.977378242811884,0.0022735595703125,181.4073039429268,0.03,0.0,0.18691062109736187,0.0009143386386363471,5.512199878692627,0.1533564668030929,1,0.14724006568807488,0.0,0.4272399292535211,0.0,0.0,404,0.21991825192234818,0.21991825192234818,1.9833512745861366e-06,200,0.0,1,81000000,0.1208213596549112,30.977378242811884,0.09,0.4272399292535207,0.0009143386386363471,8.75864173062764e-05,0.03,0.0,181.4073039429268,404,0.09,0.1533564668030929,0.0,0.1208213596549112,0.017157606862026626,2296.138541139601,0.21817225527297693,0.4272399292535207,28.538021087646484,0.0038513019680976868,1.983374075496224e-06,404,1.9833512745861366e-06,1.983374075496224e-06,0.14718423937659053,0.00301261133340304,0.4272399292535207,0.018705827507340723,28.535747528076172,0.0,0.18691062109736187,2296.138541139601,0.0,0.0,0.0,0.019052319241133476,4.3319399451456135,0.018705827507340723,404,4.3319399451456135,0.00301261133340304,0.14724006568807488,0.4272399292535207,0.14712923316365215,0.017157606862026626,0.14718423937659053,0.4272399292535207,0.4272399292535207,8.75864173062764e-05,0.0,10.0,200,0.0
405,0.17026678331549544,10.0,0.5883834707470806,0.0,0.0,0.009659018586791503,0.14615001320448764,6.396901366966794,0.0008816719055175781,12.145637237689323,0.005,0.0,0.159592156471008,0.0012135888722730778,5.490455627441406,0.1552878850283238,1,0.1462302694152132,0.0,0.5883834707470806,0.0,0.0,405,0.1259207008390828,0.1259207008390828,0.00018248385662827907,200,0.0,1,81200000,0.05807754793592772,6.396901366966794,0.005,0.5883834707470809,0.0012135888722730778,0.00012653667469815158,0.005,0.0,12.145637237689323,405,0.005,0.1552878850283238,0.0,0.05807754793592772,0.009143253194391247,143.62760980383717,0.17026678331549544,0.5883834707470809,4.4460768699646,0.002671588212251663,0.00018267857620394437,405,0.00018248385662827907,0.00018267857620394437,0.1461888574356263,0.00361495427720273,0.5883834707470809,0.015148209641817892,4.445195198059082,0.0,0.159592156471008,143.62760980383717,0.0,0.0,0.0,0.009659018586791503,1.3156079254950908,0.015148209641817892,405,1.3156079254950908,0.00361495427720273,0.1462302694152132,0.5883834707470809,0.14615001320448764,0.009143253194391247,0.1461888574356263,0.5883834707470809,0.5883834707470809,0.00012653667469815158,0.0,10.0,200,0.0
406,0.1937020908324545,10.0,0.703048744722821,0.0,0.0,0.010553886078923607,0.1561322550678789,18.85270379183805,0.008339881896972656,103.56890432830289,0.015,0.0,0.17640229596983745,0.0014279914177194146,5.482203006744385,0.16320610091643956,1,0.1562435213791534,0.0,0.703048744722821,0.0,0.0,406,0.3118558937021941,0.3118558937021941,0.00088023146743785,200,0.0,1,81400000,0.09108365965418994,18.85270379183805,0.05,0.7030487447228201,0.0014279914177194146,0.00010299208697614489,0.015,0.0,103.56890432830289,406,0.05,0.16320610091643956,0.0,0.09108365965418994,0.009984692336954416,1054.849326120106,0.1937020908324545,0.7030487447228201,14.448115348815918,0.007380180060863495,0.0008844375796700957,406,0.00088023146743785,0.0008844375796700957,0.15619674706369266,0.003263625021149325,0.7030487447228201,0.017024576510770176,14.439775466918945,0.0,0.17640229596983745,1054.849326120106,0.0,0.0,0.0,0.010553886078923607,4.786709010604232,0.017024576510770176,406,4.786709010604232,0.003263625021149325,0.1562435213791534,0.7030487447228201,0.1561322550678789,0.009984692336954416,0.15619674706369266,0.7030487447228201,0.7030487447228201,0.00010299208697614489,0.0,10.0,200,0.0
407,0.20566509176726513,10.0,0.1505272615417507,0.0,0.0,0.0013636375412801075,0.1498884274875295,33.45750567487406,0.0041522979736328125,180.8474650927702,0.03,0.0,0.17588061302762512,0.00030181847883809334,5.483534812927246,0.15231770745958362,1,0.14997432701170635,0.0,0.1505272615417507,0.0,0.0,407,0.21503399705018297,0.21503399705018297,0.0001747293008913001,200,0.0,1,81600000,0.13362646085752433,33.45750567487406,0.085,0.1505272615417509,0.00030181847883809334,8.672496943437496e-05,0.03,0.0,180.8474650927702,407,0.085,0.15231770745958362,0.0,0.13362646085752433,0.0013531767600200183,2209.959197121109,0.20566509176726513,0.1505272615417509,28.192541122436523,0.0026240134611725807,0.00017490258964520427,407,0.0001747293008913001,0.00017490258964520427,0.1499318683695859,0.0038579213526733296,0.1505272615417509,0.025370271342690636,28.18838882446289,0.0,0.17588061302762512,2209.959197121109,0.0,0.0,0.0,0.0013636375412801075,6.725609748897358,0.025370271342690636,407,6.725609748897358,0.0038579213526733296,0.14997432701170635,0.1505272615417509,0.1498884274875295,0.0013531767600200183,0.1499318683695859,0.1505272615417509,0.1505272615417509,8.672496943437496e-05,0.0,10.0,200,0.0
408,0.1706859323030585,10.0,0.02011826946621836,0.0,0.0,0.00550287869871118,0.16169139844622704,7.236605582266716,0.0017476081848144531,16.3941898974984,0.005,0.0,0.16229589982788514,4.084815851888843e-05,5.492049217224121,0.1565029859287926,1,0.1618557776842347,0.0,0.02011826946621836,0.0,0.0,408,0.14475025124905583,0.14475025124905583,2.158400686389826e-06,200,0.0,1,81800000,0.0767653370949714,7.236605582266716,0.025,0.020118269466218357,4.084815851888843e-05,0.00016388097857730907,0.005,0.0,16.3941898974984,408,0.025,0.1565029859287926,0.0,0.0767653370949714,0.005350324495988579,205.1950055836903,0.1706859323030585,0.020118269466218357,4.994653701782227,0.0016638239612802863,2.1584248280811786e-06,408,2.158400686389826e-06,2.1584248280811786e-06,0.16176213884894375,0.0032492635176043718,0.020118269466218357,0.014949956717786738,4.992906093597412,0.0,0.16229589982788514,205.1950055836903,0.0,0.0,0.0,0.00550287869871118,1.655983604862847,0.014949956717786738,408,1.655983604862847,0.0032492635176043718,0.1618557776842347,0.020118269466218357,0.16169139844622704,0.005350324495988579,0.16176213884894375,0.020118269466218357,0.020118269466218357,0.00016388097857730907,0.0,10.0,200,0.0
409,0.18329271883300507,10.0,0.14358001537882828,0.0,0.0,0.032319879008822106,0.16437441214022186,9.619135717908877,0.01594686508178711,43.76855488395225,0.005,0.0,0.16873798539272328,0.0003150792832054114,5.480841636657715,0.15956027921488666,1,0.16450236534730567,0.0,0.14358001537882828,0.0,0.0,409,0.26635224827379206,0.26635224827379206,6.375786980748315e-07,200,0.0,1,82000000,0.09131960666005373,9.619135717908877,0.045,0.14358001537882792,0.0003150792832054114,0.00015018810812316617,0.005,0.0,43.76855488395225,409,0.045,0.15956027921488666,0.0,0.09131960666005373,0.027761747418535213,613.4419000612852,0.18329271883300507,0.14358001537882792,7.390135288238525,0.006699413061141968,6.375807630765336e-07,409,6.375786980748315e-07,6.375807630765336e-07,0.1644386685332454,0.0030568901618662388,0.14358001537882792,0.01695259690455872,7.374188423156738,0.0,0.16873798539272328,613.4419000612852,0.0,0.0,0.0,0.032319879008822106,1.8416872011851755,0.01695259690455872,409,1.8416872011851755,0.0030568901618662388,0.16450236534730567,0.14358001537882792,0.16437441214022186,0.027761747418535213,0.1644386685332454,0.14358001537882792,0.14358001537882792,0.00015018810812316617,0.0,10.0,200,0.0
410,0.19876506923932438,10.0,0.006490638299000933,0.0,0.0,0.0013862017873963932,0.14316916663807017,35.618968627360765,0.011135101318359375,297.5332037388551,0.02,0.0,0.17908768006515344,1.3029247645800427e-05,5.474814414978027,0.15947489314661392,1,0.1432412001117203,0.0,0.006490638299000933,0.0,0.0,410,0.1956591729816617,0.1956591729816617,1.4347204592609812e-06,200,0.0,1,82200000,0.08388601667062442,35.618968627360765,0.04,0.0064906382990009325,1.3029247645800427e-05,0.00010356735211265065,0.02,0.0,297.5332037388551,410,0.04,0.15947489314661392,0.0,0.08388601667062442,0.0013748005018042128,4073.832485873002,0.19876506923932438,0.0064906382990009325,33.108680725097656,0.0006852736696600914,1.4347327732568415e-06,410,1.4347204592609812e-06,1.4347327732568415e-06,0.14320762832694067,0.0027201639638559792,0.0064906382990009325,0.016191335825156406,33.0975456237793,0.0,0.17908768006515344,4073.832485873002,0.0,0.0,0.0,0.0013862017873963932,4.255611161369799,0.016191335825156406,410,4.255611161369799,0.0027201639638559792,0.1432412001117203,0.0064906382990009325,0.14316916663807017,0.0013748005018042128,0.14320762832694067,0.0064906382990009325,0.0064906382990009325,0.00010356735211265065,0.0,10.0,200,0.0
411,0.17216328447134907,3.0765044975331164,0.05537783234232536,0.0,0.0,0.005401866677346394,0.14301096970319457,6.279354592830822,0.00013065338134765625,9.835526144385334,0.0,0.0,0.16596497858381545,0.00011238128189058159,5.476536750793457,0.15820761630932803,1,0.14310052020300593,0.0,0.05537783234232536,0.0,0.0,411,0.303860672419211,0.303860672419211,1.8239369909853422e-05,200,0.0,1,82400000,0.0884532179330802,6.279354592830822,0.065,0.055377832342325385,0.00011238128189058159,0.0002173904496276106,0.0,0.0,9.835526144385334,411,0.065,0.15820761630932803,0.0,0.0884532179330802,0.005232557790033958,84.96690666955824,0.17216328447134907,0.055377832342325385,3.6272597312927246,0.000440556148532778,1.8241363516744433e-05,411,1.8239369909853422e-05,1.8241363516744433e-05,0.14305302617334884,0.003241502031863525,0.055377832342325385,0.013860289778075695,3.627129077911377,0.0,0.16596497858381545,84.96690666955824,0.0,0.0,0.0,0.005401866677346394,1.9601306322125256,0.013860289778075695,411,1.9601306322125256,0.003241502031863525,0.14310052020300593,0.055377832342325385,0.14301096970319457,0.005232557790033958,0.14305302617334884,0.055377832342325385,0.055377832342325385,0.0002173904496276106,0.0,3.0765044975331164,200,0.0
412,0.18916041907652137,10.0,0.02836218708122104,0.0,0.0,0.0008535083365953133,0.14511601467307764,27.1038742252925,0.000644683837890625,279.6442967760818,0.005,0.0,0.1739532016357512,5.69320643621715e-05,5.486569404602051,0.16121462973610684,1,0.14516751495954386,0.0,0.02836218708122104,0.0,0.0,412,0.24231120017471353,0.24231120017471353,2.260146250749312e-06,200,0.0,1,82600000,0.07220103735595311,27.1038742252925,0.04,0.028362187081221076,5.69320643621715e-05,9.059370237672832e-05,0.005,0.0,279.6442967760818,412,0.04,0.16121462973610684,0.0,0.07220103735595311,0.0008492393060737079,3969.4729168053136,0.18916041907652137,0.028362187081221076,24.99329376220703,0.0016327362973242998,2.2601763393653086e-06,412,2.260146250749312e-06,2.2601763393653086e-06,0.1451371364516467,0.003648003657324632,0.028362187081221076,0.019175981494626092,24.99264907836914,0.0,0.1739532016357512,3969.4729168053136,0.0,0.0,0.0,0.0008535083365953133,3.3618774230834516,0.019175981494626092,412,3.3618774230834516,0.003648003657324632,0.14516751495954386,0.028362187081221076,0.14511601467307764,0.0008492393060737079,0.1451371364516467,0.028362187081221076,0.028362187081221076,9.059370237672832e-05,0.0,10.0,200,0.0
413,0.1836651343683495,10.0,0.3325389813071415,0.0,0.0,0.002394182880288478,0.15547227911639294,8.854423438628752,0.0011386871337890625,36.317808868256535,0.01,0.0,0.1640190418127927,0.0006679468938619059,5.439814567565918,0.15473577061341662,1,0.15557209638350886,0.0,0.3325389813071415,0.0,0.0,413,0.3532954312041762,0.3532954312041762,0.0004431395206056976,200,0.0,1,82800000,0.10051708154510759,8.854423438628752,0.085,0.33253898130714127,0.0006679468938619059,8.659327927156233e-05,0.01,0.0,36.317808868256535,413,0.085,0.15473577061341662,0.0,0.10051708154510759,0.0023634538260914224,494.3866827231132,0.1836651343683495,0.33253898130714127,5.892689228057861,0.004190192557871342,0.00044420833398401235,413,0.0004431395206056976,0.00044420833398401235,0.15552568294967273,0.002464708680582567,0.33253898130714127,0.014159965475786547,5.891550540924072,0.0,0.1640190418127927,494.3866827231132,0.0,0.0,0.0,0.002394182880288478,2.525522639106908,0.014159965475786547,413,2.525522639106908,0.002464708680582567,0.15557209638350886,0.33253898130714127,0.15547227911639294,0.0023634538260914224,0.15552568294967273,0.33253898130714127,0.33253898130714127,8.659327927156233e-05,0.0,10.0,200,0.0
414,0.18578443293566735,10.0,3.9680662562519444,0.0,0.0,0.06051250920020171,0.15763171325120492,8.83480747655585,0.0008997917175292969,39.58712737282654,0.01,0.0,0.17506797852375375,0.009326392009688178,5.4341607093811035,0.16445610388441728,1,0.15844719996877596,0.0,3.9680662562519444,0.0,0.0,414,0.2377569494095537,0.2377569494095537,0.0003558355566605299,200,0.0,1,83000000,0.07906300258502817,8.83480747655585,0.05,3.968066256251945,0.009326392009688178,0.00012197777174593121,0.01,0.0,39.58712737282654,414,0.05,0.16445610388441728,0.0,0.07906300258502817,0.04578632510780755,538.2465229208805,0.18578443293566735,3.968066256251945,6.102047443389893,0.0025769530329853296,0.0003565122091656269,414,0.0003558355566605299,0.0003565122091656269,0.15783930567407947,0.00268227230832299,3.968066256251945,0.013244076388034624,6.101147651672363,0.0,0.17506797852375375,538.2465229208805,0.0,0.0,0.0,0.06051250920020171,2.202371689697175,0.013244076388034624,414,2.202371689697175,0.00268227230832299,0.15844719996877596,3.968066256251945,0.15763171325120492,0.04578632510780755,0.15783930567407947,3.968066256251945,3.968066256251945,0.00012197777174593121,0.0,10.0,200,0.0
415,0.1792271861425708,10.0,3.8843168883955492,0.0,0.0,0.08726633300408677,0.13169032055453447,26.985548219465016,0.006679534912109375,227.23746664296544,0.01,0.0,0.1681890692001724,0.009200186293327379,5.433150768280029,0.15642203332701501,1,0.23636599583256201,0.0,3.8843168883955492,0.0,0.0,415,0.1730051658747183,0.1730051658747183,0.00015436181124499397,200,0.0,1,83200000,0.08447758789164972,26.985548219465016,0.055,3.8843168883955466,0.009200186293327379,5.622138662052696e-05,0.01,0.0,227.23746664296544,415,0.055,0.15642203332701501,0.0,0.08447758789164972,0.05834284980929345,3170.080733103316,0.1792271861425708,3.8843168883955466,22.450672149658203,0.000699635420460254,0.00015448180598754958,415,0.00015436181124499397,0.00015448180598754958,0.18861810955110975,0.0029452698423623747,3.8843168883955466,0.01878036926978246,22.443992614746094,0.0,0.1681890692001724,3170.080733103316,0.0,0.0,0.0,0.08726633300408677,5.0926405055073065,0.01878036926978246,415,5.0926405055073065,0.0029452698423623747,0.23636599583256201,3.8843168883955466,0.13169032055453447,0.05834284980929345,0.18861810955110975,3.8843168883955466,3.8843168883955466,5.622138662052696e-05,0.0,10.0,200,0.0
416,0.17929499782496555,10.0,0.21649632338291278,0.0,0.0,0.0017995905400666817,0.1651244833361554,12.509318595295142,0.012424468994140625,76.13031360072024,0.005,0.0,0.16974478039598823,0.0004343787013346544,5.434991836547852,0.1616494981944751,1,0.16524994064832357,0.005,0.21649632338291278,0.0,0.0,416,0.33702893067785267,0.33702893067785267,0.00017247069455770685,200,0.0,1,83400000,0.07782625260087973,12.509318595295142,0.03,0.21649632338291275,0.0004343787013346544,0.00010035627639236639,0.005,0.0,76.13031360072024,416,0.03,0.1616494981944751,0.005,0.07782625260087973,0.001783373390776573,1078.8441169114692,0.17929499782496555,0.21649632338291275,10.33667278289795,0.002630470786243677,0.0001726211211004364,416,0.00017247069455770685,0.0001726211211004364,0.1651818807314486,0.004191185412965949,0.21649632338291275,0.018467567646891163,10.324248313903809,0.0,0.16974478039598823,1078.8441169114692,0.0,0.0,0.0,0.0017995905400666817,1.9356620948184426,0.018467567646891163,416,1.9356620948184426,0.004191185412965949,0.16524994064832357,0.21649632338291275,0.1651244833361554,0.001783373390776573,0.1651818807314486,0.21649632338291275,0.21649632338291275,0.00010035627639236639,0.0,10.0,200,0.0
417,0.17270306864049118,4.462291635195353,0.14194520209126313,0.0,0.0,0.0015514997364004942,0.14385513301047076,6.435588660107248,0.0001201629638671875,11.492623678608524,0.0,0.0,0.16276152075136857,0.0002846037407894688,5.43780517578125,0.15451754874568763,1,0.14395309584213295,0.0,0.14194520209126313,0.0,0.0,417,0.20505714790096707,0.20505714790096707,0.00016029080949435536,200,0.0,1,83600000,0.0681480042978351,6.435588660107248,0.03,0.1419452020912632,0.0002846037407894688,0.00015592472243615332,0.0,0.0,11.492623678608524,417,0.03,0.15451754874568763,0.0,0.0681480042978351,0.0015373119040157685,89.12109253914616,0.17270306864049118,0.1419452020912632,4.355687141418457,0.0004377802833914757,0.00016044381312262996,417,0.00016029080949435536,0.00016044381312262996,0.14391729311741194,0.0026365478131775166,0.1419452020912632,0.016204502399356748,4.35556697845459,0.0,0.16276152075136857,89.12109253914616,0.0,0.0,0.0,0.0015514997364004942,1.409599329506014,0.016204502399356748,417,1.409599329506014,0.0026365478131775166,0.14395309584213295,0.1419452020912632,0.14385513301047076,0.0015373119040157685,0.14391729311741194,0.1419452020912632,0.1419452020912632,0.00015592472243615332,0.0,4.462291635195353,200,0.0
418,0.168931805570908,10.0,2.3733284356075135,0.0,0.0,0.1336946960296199,0.1532112558261467,6.564047778411233,0.0006146430969238281,13.687265077293944,0.005,0.0,0.16296940826152756,0.005822655702901213,5.435649394989014,0.15769772082338795,1,0.220712785743695,0.0,2.3733284356075135,0.0,0.0,418,0.21380795838165426,0.21380795838165426,0.0005425780037908737,200,0.0,1,83800000,0.07562667004851298,6.564047778411233,0.05,2.373328435607513,0.005822655702901213,7.47329831780768e-05,0.005,0.0,13.687265077293944,418,0.05,0.15769772082338795,0.0,0.07562667004851298,0.07689176239591355,171.70884504322225,0.168931805570908,2.373328435607513,4.082475185394287,0.001044049160555005,0.000543714430250245,418,0.0005425780037908737,0.000543714430250245,0.19742496513235344,0.00323531696412814,2.373328435607513,0.01524478059295654,4.081860542297363,0.0,0.16296940826152756,171.70884504322225,0.0,0.0,0.0,0.1336946960296199,1.7307037526062214,0.01524478059295654,418,1.7307037526062214,0.00323531696412814,0.220712785743695,2.373328435607513,0.1532112558261467,0.07689176239591355,0.19742496513235344,2.373328435607513,2.373328435607513,7.47329831780768e-05,0.0,10.0,200,0.0
419,0.20163321255325037,10.0,0.7728786619961405,0.0,0.0,0.011355994689960262,0.13956770765933724,35.99977620153728,0.0063629150390625,282.1269633015785,0.015,0.0,0.17952033122586036,0.001570788025306946,5.4469099044799805,0.15692653993064018,1,0.13965677847206961,0.005,0.7728786619961405,0.0,0.0,419,0.2159481263026293,0.2159481263026293,0.0010945880668695662,200,0.0,1,84000000,0.12266757975645659,35.99977620153728,0.09,0.7728786619961406,0.001570788025306946,0.00011581809030925009,0.015,0.0,282.1269633015785,419,0.09,0.15692653993064018,0.005,0.12266757975645659,0.01061318030735931,3841.126876005063,0.20163321255325037,0.7728786619961406,32.92772674560547,0.0016866913065314293,0.001102022668259508,419,0.0010945880668695662,0.001102022668259508,0.13960312106660466,0.0033923546580062,0.7728786619961406,0.020629853434377253,32.921363830566406,0.0,0.17952033122586036,3841.126876005063,0.0,0.0,0.0,0.011355994689960262,4.1425015927392845,0.020629853434377253,419,4.1425015927392845,0.0033923546580062,0.13965677847206961,0.7728786619961406,0.13956770765933724,0.01061318030735931,0.13960312106660466,0.7728786619961406,0.7728786619961406,0.00011581809030925009,0.0,10.0,200,0.0
420,0.19131100557984873,10.0,0.16680288245722627,0.0,0.0,0.0009487094648099442,0.1476864391184078,9.561659181946755,0.0005888938903808594,21.526587138142474,0.005,0.0,0.167942496534127,0.00033439897072914075,5.456025123596191,0.152392700186882,1,0.1477748341013766,0.0,0.16680288245722627,0.0,0.0,420,0.2317637286018684,0.2317637286018684,0.0001476839414177563,200,0.0,1,84200000,0.12193007035715787,9.561659181946755,0.09,0.1668028824572263,0.00033439897072914075,0.00011295635495707181,0.005,0.0,21.526587138142474,420,0.09,0.152392700186882,0.0,0.12193007035715787,0.0009435450873203688,272.588157693699,0.19131100557984873,0.1668028824572263,6.613381862640381,0.006145216058939695,0.00014780987757580027,420,0.0001476839414177563,0.00014780987757580027,0.1477297640517729,0.003480973634573431,0.1668028824572263,0.02125154434890395,6.61279296875,0.0,0.167942496534127,272.588157693699,0.0,0.0,0.0,0.0009487094648099442,2.6087197351206455,0.02125154434890395,420,2.6087197351206455,0.003480973634573431,0.1477748341013766,0.1668028824572263,0.1476864391184078,0.0009435450873203688,0.1477297640517729,0.1668028824572263,0.1668028824572263,0.00011295635495707181,0.0,10.0,200,0.0
