Evaluation/EpisodeMeanMinGraspReward,Evaluation/GraspSuccessRate,Evaluation/EpisodeMeanInPlaceReward,GaussianMLPValueFunction/LossAfter,Evaluation/TerminationRate,GaussianMLPPolicy/Entropy,Evaluation/Iteration,TotalEnvSteps,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,Evaluation/MinReward,Evaluation/AverageDiscountedReturn,Evaluation/StdReturn,Evaluation/NearObject,GaussianMLPValueFunction/LossBefore,GaussianMLPPolicy/KLBefore,GaussianMLPValueFunction/dLoss,GaussianMLPPolicy/dLoss,Evaluation/NumEpisodes,Evaluation/EpisodeMeanGraspReward,Evaluation/MinReturn,GaussianMLPPolicy/KL,Evaluation/EpisodeMeanMinInPlaceReward,Evaluation/EpisodeMeanMaxInPlaceReward,Evaluation/SuccessRate,Evaluation/EpisodeMeanMaxGraspReward,Evaluation/AverageReturn,Evaluation/MaxReward,Evaluation/MaxReturn
0.01153026678945391,0.0,0.15877319383365407,1.8872456550598145,0.0,0.4724697768688202,110,2775000,0.16045330464839935,0.15753689408302307,2.3472744733481498e-09,6.9873198190559105,22.302464183390803,0.46,4.997313022613525,0.0,3.110067367553711,0.0029164105653762817,50,0.214710922566105,3.9301019906428634,0.007597791962325573,0.12476177959484364,0.19998319289392522,0.0,0.45933641345147,43.24458009835169,0.4257576019163036,120.93355573284512
0.009278533851455394,0.02,0.14311527062415394,2.540684700012207,0.0,0.42525529861450195,111,2800000,-0.0910397469997406,-0.10190244019031525,5.541297725516932e-10,6.790945293758597,34.45653272890756,0.56,13.895307540893555,0.0,11.354622840881348,0.010862693190574646,50,0.20788821391061915,3.415263894738148,0.007956139743328094,0.123025175615072,0.18366653439652672,0.02,0.42070197342074706,41.84274989386426,6.062623346614229,253.75071959593149
0.011905828817830639,0.0,0.15495485318867716,1.8066930770874023,0.0,0.40982910990715027,112,2825000,-0.282321035861969,-0.2985383868217468,8.130357375094277e-09,7.191460831628899,14.950852873225573,0.62,4.684535503387451,0.0,2.877842426300049,0.016217350959777832,50,0.24358393180687812,5.188401031867155,0.0055040763691067696,0.12787673744753317,0.185839109917816,0.0,0.47814476310220866,44.43917377217897,0.261355064274051,88.83081359047932
0.008431780505926809,0.04,0.19947032921132457,22.79861068725586,0.0,0.33204221725463867,113,2850000,-0.8121766448020935,-0.8145363330841064,6.895666907948413e-16,7.972788315733968,137.58550342290877,0.58,190.21966552734375,0.0,167.4210548400879,0.0023596882820129395,50,0.21281406574367812,8.753585981797272,0.012009948492050171,0.1261847968744366,0.27677922483722484,0.06,0.46994015938388456,66.78576240192034,10.0,992.567586843397
0.006399485777687713,0.06,0.17968598166644031,8.550631523132324,0.0,0.29825347661972046,114,2875000,-0.33404412865638733,-0.33706697821617126,3.601577484503653e-10,6.630153266736843,140.92902657876988,0.44,65.62843322753906,0.0,57.07780170440674,0.0030228495597839355,50,0.14604510183387956,4.281920583745275,0.012308547273278236,0.12268383913820187,0.23915227016490015,0.02,0.36169851820856835,51.30414454158148,10.0,1020.9259593537092
0.0018607311696112946,0.02,0.14382170150187285,2.275740385055542,0.0,0.2954401671886444,115,2900000,0.27869749069213867,0.26218098402023315,5.460775240093195e-09,5.51348145559031,14.584514046674741,0.5,5.325316429138184,0.0,3.0495760440826416,0.016516506671905518,50,0.11400679855380444,3.05353033470319,0.005122806876897812,0.12214411772192467,0.16652320445049068,0.0,0.3605392081305249,23.28410487205132,0.2547230123631442,75.84571549279894
0.00292701892222067,0.0,0.1939408928722605,2.3268017768859863,0.0,0.25731372833251953,116,2925000,-0.34986844658851624,-0.35993126034736633,3.878879224177112e-09,6.4741298708402715,34.58778738005652,0.36,7.172832489013672,0.0,4.8460307121276855,0.010062813758850098,50,0.12077757759394173,2.7135485997720754,0.009559939615428448,0.132682645676824,0.23824563576915325,0.04,0.35970799529238223,32.1372038513387,10.0,153.83128226989407
0.002872875497451158,0.02,0.17088702441794648,2.0380711555480957,0.0,0.2463059425354004,117,2950000,0.2222176492214203,0.21171702444553375,1.6479968866604758e-13,5.7093394677520815,38.66069839552863,0.28,7.189199924468994,0.0,5.151128768920898,0.010500624775886536,50,0.10866674097883978,1.9775197752193368,0.006570051424205303,0.12890260498596562,0.20601823188131746,0.02,0.3563932440037359,28.8047727318464,10.0,214.7225277286965
0.0031184153293725386,0.0,0.16358757059045462,62.803218841552734,0.0,0.2522125244140625,118,2975000,-1.7517789602279663,-1.7782344818115234,1.1441294349668092e-10,8.585084412832632,438.1108661842039,0.2,656.8365478515625,0.0,594.0333290100098,0.02645552158355713,50,0.10859530601786462,2.4051894738817134,0.007049751002341509,0.12471505209192303,0.19172102908384595,0.02,0.3380512400440168,86.57708016648286,10.0,3149.347346195842
0.0031998109375900117,0.0,0.15693366399560305,2.512061357498169,0.0,0.2639479637145996,119,3000000,0.6866739988327026,0.6650682091712952,6.464376819026951e-13,5.730988630377578,19.99568194203202,0.38,13.973620414733887,0.0,11.461559057235718,0.02160578966140747,50,0.12001928820533837,2.2670796677219127,0.009731299243867397,0.12684376824608198,0.1887091779336166,0.0,0.36212407957171067,25.728218538975508,0.5548312963849895,115.84376586396321
0.005887080590769146,0.04,0.1814373117878341,7.228672504425049,0.0,0.2393369972705841,120,3025000,-0.8812550902366638,-0.8979247808456421,2.1548109113805627e-10,7.7058037509466075,235.6140802891714,0.42,68.98736572265625,0.0,61.7586932182312,0.01666969060897827,50,0.16360951021166417,4.85441498317593,0.004221152979880571,0.11760568761431431,0.23912761574358965,0.06,0.40324830327567424,84.80278939700364,10.0,1565.986177725421
0.005381457881671406,0.0,0.1918253865762677,10.661237716674805,0.0,0.22216513752937317,121,3050000,-0.7797577381134033,-0.7877719402313232,1.7546019338188365e-09,8.23337296948776,337.4003018001134,0.48,47.3265495300293,0.0,36.66531181335449,0.008014202117919922,50,0.1603701574257344,1.8394013529479893,0.007309260778129101,0.12913871167073204,0.2424029574832126,0.04,0.38417154557540756,83.13193355693075,10.0,2434.1629336563738
0.004409832068539135,0.0,0.16807723818277828,3.422437906265259,0.0,0.21534156799316406,122,3075000,0.334281325340271,0.3198099136352539,4.61614839865917e-15,6.009396149140365,36.60423282838014,0.36,4.514960765838623,0.0,1.0925228595733643,0.01447141170501709,50,0.12124019777460107,2.2659130055268326,0.008007061667740345,0.12834048160526967,0.20463164239594744,0.02,0.3665783931322627,30.589524994745616,3.2475622232980212,175.06036935242815
0.002630829620241767,0.02,0.14390497455185364,2.9265241622924805,0.0,0.18062400817871094,123,3100000,-0.24890519678592682,-0.2699100971221924,2.0358784727115046e-13,4.972014451258511,21.218597514948975,0.26,3.6759042739868164,0.0,0.7493801116943359,0.021004900336265564,50,0.10380313431643115,1.301913202687228,0.0061776647344231606,0.12759475200217862,0.16354380816153605,0.0,0.2922416789133372,24.029917787003892,2.3179109898012276,138.04443156014347
0.0025162680636927125,0.0,0.1545320791843664,2.1236348152160645,0.0,0.19319674372673035,124,3125000,-0.15621931850910187,-0.17122912406921387,8.808810662277122e-11,5.311375349284656,23.26670813769104,0.26,3.8566863536834717,0.0,1.7330515384674072,0.015009805560112,50,0.10437535166964244,1.832528051994694,0.007887172512710094,0.1263258275904639,0.18581622507450743,0.0,0.3032224641808454,25.092878758177886,2.330219335046036,123.39604770573513
0.002280378613652512,0.04,0.19367024091976856,15.047136306762695,0.0,0.11943243443965912,125,3150000,-2.5978810787200928,-2.6457152366638184,2.5733771915689727e-11,8.206538851607144,350.22714217297556,0.3,349.2184143066406,0.0,334.17127799987793,0.047834157943725586,50,0.09372163873487441,1.6043905623795718,0.007451625540852547,0.13461370055499922,0.2407375285393387,0.04,0.32075266378337347,103.37341406942807,10.0,2242.866707197502
0.003831646608926414,0.02,0.1513204448272815,3.069556474685669,0.0,0.10158633440732956,126,3175000,-0.2997213900089264,-0.32189854979515076,4.486061800360009e-11,5.227335285070951,46.43483871477491,0.3,7.3971991539001465,0.0,4.3276426792144775,0.022177159786224365,50,0.11064979368686874,2.052746789669253,0.0058169886469841,0.12736320475480825,0.17591807585190836,0.0,0.2899815722713201,29.49862125527367,3.2136061160791667,328.01442209470997
0.003739581274027136,0.04,0.14676671765174024,3.1158738136291504,0.0,0.05200910195708275,127,3200000,-0.07435716688632965,-0.09753767400979996,4.682490382579221e-09,5.536920928037627,71.73149268760362,0.22,6.110984802246094,0.0,2.9951109886169434,0.023180507123470306,50,0.12826096899595232,4.366019347319471,0.007310409564524889,0.12459183855953293,0.17467314835526554,0.02,0.3357237413051286,38.09506464623367,6.270971746833916,513.4246090258769
0.00549321810124705,0.0,0.16968022944445177,2.5243520736694336,0.0,0.10434102267026901,128,3225000,1.148300051689148,1.1257859468460083,2.611993172805686e-10,6.414765503882437,50.67207412820491,0.5,16.03397560119629,0.0,13.509623527526855,0.02251410484313965,50,0.14163236611738525,2.9367935865767625,0.005937348585575819,0.1271869458053743,0.21611717664654898,0.04,0.34652094760486696,37.21636879212813,10.0,314.0370249146571
0.004167622948789687,0.02,0.15223645002566072,2.7098288536071777,0.0,0.1106123998761177,129,3250000,0.05090811476111412,0.029281137511134148,2.1381890892785869e-10,5.680694798402573,37.541507760264906,0.34,8.26937198638916,0.0,5.559543132781982,0.021626977249979973,50,0.13176869410424585,4.488894055979431,0.0069623589515686035,0.12776688645526943,0.19058017856685722,0.0,0.3266989246262589,32.02720106574875,3.5827016218103456,271.5595371598615
0.0066684137202514095,0.02,0.14763609899320115,3.1254312992095947,0.0,0.07317019253969193,130,3275000,-0.17884790897369385,-0.19672153890132904,3.760659350434434e-09,6.089613412522454,55.980971194082315,0.3,8.054414749145508,0.0,4.928983449935913,0.017873629927635193,50,0.1458406840419719,1.3000951113135433,0.00765381520614028,0.12937682702410627,0.17763367039991845,0.0,0.33132694498706966,37.99928986826783,4.56526368856481,417.1872956099156
0.007364142365756028,0.0,0.1519726917768669,2.3887650966644287,0.0,0.06026363745331764,131,3300000,-0.4007434844970703,-0.41567835211753845,1.0365100244334092e-09,5.820055091968282,35.80381462846366,0.32,4.522558689117432,0.0,2.133793592453003,0.01493486762046814,50,0.1477468917038871,5.978566011548585,0.004351168405264616,0.13100582626050994,0.1783663612180942,0.02,0.34280768581195736,34.66442655740053,10.0,267.55722376846103
0.008741852982954644,0.0,0.16705956582483236,2.151700496673584,0.0,0.06735706329345703,132,3325000,0.22897718846797943,0.20790374279022217,2.8272045252276334e-08,6.596727044646502,28.304926993626694,0.42,8.054624557495117,0.0,5.902924060821533,0.021073445677757263,50,0.16866827851865623,3.9608840226948416,0.006463916040956974,0.13039418750142942,0.20837370504037872,0.04,0.3737199619180116,39.46539718470455,6.431300846609416,190.31001383350355
0.008074228466149313,0.02,0.15246443176176708,2.3409788608551025,0.0,0.04369687661528587,133,3350000,0.21834304928779602,0.2092951238155365,3.973135923726242e-09,6.5585250976139715,33.05337069638293,0.4,13.876354217529297,0.0,11.535375356674194,0.009047925472259521,50,0.17553251731087358,6.487962778734384,0.007401526905596256,0.12919571778923575,0.18319063341268674,0.0,0.3547243766985237,38.51349221736889,5.522087164947523,244.76350780902987
0.0036104279530099976,0.0,0.14959051986564367,1.7774240970611572,0.0,0.06579066067934036,134,3375000,0.6202647686004639,0.6093752980232239,7.1563237420128e-10,4.501500964661939,10.494621249542979,0.16,9.192151069641113,0.0,7.414726972579956,0.01088947057723999,50,0.09104118469254244,3.366906100164174,0.007264852523803711,0.1351825509204217,0.17473052902771458,0.0,0.24741752469210637,21.543546471003747,0.15194597039923022,46.58245369389462
0.0068043729460098125,0.0,0.15586258260281685,1.765609860420227,0.0,0.04375552758574486,135,3400000,-0.5648823380470276,-0.5723205208778381,1.2516958186603047e-11,5.139664115775913,12.618641996249817,0.24,15.962328910827637,0.0,14.19671905040741,0.007438182830810547,50,0.1337572550347049,6.346732903102761,0.004979491699486971,0.1339715577270941,0.18145735109334205,0.0,0.2981397023944377,29.599323394492753,0.17111284714963715,59.02854103532189
0.0070844783612130195,0.0,0.16196277744042342,1.6851869821548462,0.0,0.03284597769379616,136,3425000,0.23313045501708984,0.22330798208713531,1.2169495834280733e-10,5.0128839528578775,13.90122794152782,0.26,13.585457801818848,0.0,11.900270819664001,0.009822472929954529,50,0.12491230161188949,2.3985589566204886,0.011539865285158157,0.13566317794851815,0.19503903549836732,0.02,0.27964480725613533,28.48150844668146,0.18456337388743657,56.45760654442745
0.006736021519957749,0.0,0.1579535458151447,1.8291072845458984,0.0,0.03601455315947533,137,3450000,0.21098671853542328,0.19527578353881836,8.853353921885462e-12,6.058967757438254,18.711839209501647,0.3,19.768789291381836,0.0,17.939682006835938,0.01571093499660492,50,0.12405078008944644,5.927388578569558,0.0057886382564902306,0.13451444897485462,0.1864360653065628,0.0,0.2980831531397686,29.93990201274943,2.838228229733595,116.91889373980005
0.00743842738811995,0.0,0.1492060629375037,1.6851158142089844,0.0,0.07245110720396042,138,3475000,0.2718783915042877,0.26366671919822693,1.5410800845077155e-08,4.9548494816733575,10.651660919071576,0.16,8.964041709899902,0.0,7.278925895690918,0.008211672306060791,50,0.10912988791249562,5.827988557349475,0.013418257236480713,0.13186258360689443,0.16880042181023389,0.0,0.2567433285178283,27.277032406088253,0.19505574915924673,51.10164224770856
0.004166567696810392,0.0,0.14648355399154123,1.457226037979126,0.0,0.11203624308109283,139,3500000,0.7245889902114868,0.7190380692481995,2.3319912432643704e-12,4.40183177572966,14.031024040094302,0.22,18.321874618530273,0.0,16.864648580551147,0.0055509209632873535,50,0.09516920251720341,1.106292848439951,0.006639627739787102,0.13551349385366798,0.16077990823369379,0.0,0.23808185496126452,21.18862982144982,0.1337889508099112,51.762710403398515
0.005234836657635442,0.0,0.1542292129118737,1.652337670326233,0.0,0.08305835723876953,140,3525000,-0.23032116889953613,-0.2481720894575119,6.390142643454891e-12,4.6289556096359545,12.491139397548727,0.28,28.50320053100586,0.0,26.850862860679626,0.01785092055797577,50,0.09930875158986545,1.2821149047172706,0.0065916236490011215,0.1341501040217774,0.1801457864711302,0.0,0.2513349351204736,23.599090312738184,0.21361353140263742,52.303037740021594
0.007575483975166692,0.0,0.14541159042617002,1.700222373008728,0.0,0.06964254379272461,141,3550000,0.07513785362243652,0.06622780114412308,1.2280458849039251e-09,5.003702421333119,11.042478382497164,0.16,9.421743392944336,0.0,7.721521019935608,0.008910052478313446,50,0.11518158676738535,3.5187226521797093,0.005120142363011837,0.13165161395676855,0.16042198460766163,0.0,0.2734424783171941,26.87834119196389,0.169230316698592,52.57864969889764
0.005588208243821491,0.0,0.15537227950625887,1.5963932275772095,0.0,0.04320716857910156,142,3575000,-0.10207296907901764,-0.11928845942020416,6.431468975784851e-11,5.208148658179487,15.247983187762397,0.16,11.882401466369629,0.0,10.28600823879242,0.017215490341186523,50,0.1095456077172408,6.5393991136929674,0.0069508180022239685,0.13281130867809682,0.18914876376531853,0.0,0.27278611352438986,27.205932066308588,0.29442136536552843,96.64079213470794
0.00319466719735888,0.0,0.15035770177923852,1.6565723419189453,0.0,0.04387331381440163,143,3600000,0.29290586709976196,0.27552977204322815,7.598383151736307e-09,5.429593643556196,14.837141598884157,0.28,21.59025001525879,0.0,19.933677673339844,0.017376095056533813,50,0.10435638653451566,4.6761306121501045,0.008099199272692204,0.12197703649879871,0.18566321721484552,0.0,0.2936561463960453,24.830173257459542,0.23355132244372878,74.78657231001449
0.009308678930021045,0.0,0.1568718660101646,1.8138923645019531,0.0,-0.006464481819421053,144,3625000,-0.5123801231384277,-0.5209156274795532,4.372261480966252e-10,6.062972774623125,22.024057408380337,0.22,15.044002532958984,0.0,13.230110168457031,0.008535504341125488,50,0.1625165564467934,5.578938477085357,0.005274815484881401,0.12923211617375616,0.1911611453962731,0.0,0.33887584375121627,37.280470065789835,3.8961978322221924,140.43020903452307
0.008771938800825971,0.0,0.1541048968160973,3.032651901245117,0.0,-0.06463479995727539,145,3650000,-0.32152968645095825,-0.3372599184513092,4.815204680429432e-11,6.45101005519399,51.32897182793484,0.24,34.97702407836914,0.0,31.944372177124023,0.015730232000350952,50,0.1630099500169041,7.842221760688227,0.0051828594878315926,0.13027659319615728,0.17631207958253886,0.02,0.34882584409342315,41.720087923373285,6.4968311710037465,386.28793098307295
0.0060257241493524094,0.0,0.15372671609500269,1.7952302694320679,0.0,-0.036508556455373764,146,3675000,0.7863700985908508,0.7652702927589417,1.8954959029020625e-10,5.618482055133812,14.637905595030874,0.16,15.349940299987793,0.0,13.554710030555725,0.02109980583190918,50,0.13821498722169534,4.906483199687023,0.007186770439147949,0.12619584907780415,0.17882677457326657,0.0,0.3119998953599631,31.290699716723722,0.2474185519294876,76.86350894904774
0.008721972271704605,0.0,0.15849664163810476,1.749069094657898,0.0,-0.026426315307617188,147,3700000,0.0929218977689743,0.08103892207145691,1.99681868682212e-09,6.371183193602811,13.393877894805334,0.34,9.365548133850098,0.0,7.6164790391922,0.011882975697517395,50,0.17939914667378043,7.242728652106415,0.005523919127881527,0.1305551975965109,0.18806411650571683,0.0,0.37647094389807406,38.56388344794231,0.2873753484154652,77.68771692593045
0.010317462433286457,0.0,0.16460456585415514,1.7470366954803467,0.0,-0.030864717438817024,148,3725000,-0.15936115384101868,-0.16810259222984314,1.6873843530077555e-08,6.195701120171427,20.17913534362743,0.24,10.079872131347656,0.0,8.33283543586731,0.008741438388824463,50,0.1807765439193207,8.28958152239451,0.0066266837529838085,0.1323884863643353,0.20871387921256543,0.02,0.3560721351671322,39.596054016460656,0.7445951323682196,106.23818576557547
0.012282565270251062,0.0,0.14286677122695882,1.703777551651001,0.0,-0.032271385192871094,149,3750000,0.031005864962935448,0.019899070262908936,2.2360127979212222e-10,6.54376281735013,10.396352829419067,0.18,7.677026271820068,0.0,5.973248720169067,0.011106794700026512,50,0.1810612428763228,9.513545465047672,0.007213150151073933,0.13020017122828914,0.1559297532464921,0.0,0.3535233672300501,37.42460239762766,0.2487247821594338,69.35850350027125
0.012255050974850695,0.0,0.16012061993739157,2.8892130851745605,0.0,-0.04719066992402077,150,3775000,0.018103916198015213,0.014921127818524837,7.422151275153356e-10,6.855046465954576,24.3038932077548,0.3,26.54817771911621,0.0,23.65896463394165,0.0031827883794903755,50,0.19524491553302392,15.623460608554009,0.010885062627494335,0.13269611592469585,0.18702193868633782,0.02,0.3715809829338137,43.828989239968124,10.0,189.64238456505316
0.010223646417802695,0.0,0.16382424645297342,1.8422315120697021,0.0,-0.053562652319669724,151,3800000,0.09007531404495239,0.07697758078575134,8.0655337143007e-09,7.558596255189177,22.884808441929085,0.48,8.792705535888672,0.0,6.95047402381897,0.01309773325920105,50,0.21184211570357306,11.803587647718413,0.004040222615003586,0.1332007981552848,0.2013878160292351,0.0,0.4146110436402842,45.39004055334438,5.443086699442028,154.52772335898726
0.008627455396108045,0.0,0.1599664614845375,1.7494293451309204,0.0,-0.08173944056034088,152,3825000,0.21880514919757843,0.20790185034275055,4.095405814629048e-08,6.958555072344058,17.164706572580727,0.26,8.0715970993042,0.0,6.322167754173279,0.01090329885482788,50,0.17944464763846812,14.27983935832208,0.00714942766353488,0.13461531381859992,0.18874130217780305,0.02,0.3682824721161741,39.18110304044238,0.429235136481577,113.82462117112135
0.013062567068656933,0.0,0.14921427568633966,1.6542720794677734,0.0,-0.1198563501238823,153,3850000,-0.06874476373195648,-0.08187515288591385,1.620552536218102e-08,6.839414626106537,8.315030606860072,0.22,7.397341251373291,0.0,5.743069171905518,0.013130389153957367,50,0.189616016655115,11.266731358906071,0.00830672588199377,0.13047650749073236,0.1674864618304012,0.0,0.3510332778550865,39.98922743713733,0.24725145775453736,69.40793951194227
0.012357428386478323,0.0,0.14612354276845602,1.7628402709960938,0.0,-0.12967297434806824,154,3875000,-0.06658674776554108,-0.07145211100578308,5.521117881056706e-08,7.102351127064017,13.968688335374058,0.44,8.519015312194824,0.0,6.7561750411987305,0.004865363240242004,50,0.23957809132000144,5.571873413423067,0.00997544452548027,0.12970552038595465,0.1666155286724064,0.0,0.40540989311490877,44.79026539896719,0.2790434491991923,80.0418906185378
0.006309362751035124,0.0,0.15557859580957506,1.9647347927093506,0.0,-0.11960030347108841,155,3900000,0.2132493108510971,0.20897606015205383,1.603736800219434e-08,6.6992263450795875,30.385373384612112,0.32,22.195724487304688,0.0,20.230989694595337,0.004273250699043274,50,0.16672833282369046,5.146464007121114,0.009325545281171799,0.12573082923791434,0.18287607482212562,0.0,0.36484848018223714,36.816722531140684,4.653350053864411,221.89393339806008
0.004210168109456228,0.0,0.16249118889361747,1.5946704149246216,0.0,-0.1386728286743164,156,3925000,0.5088512897491455,0.5019869208335876,3.633427728362624e-09,5.687433961418639,13.618586393874132,0.26,8.220441818237305,0.0,6.625771403312683,0.006864368915557861,50,0.09842932108768439,6.798002817428965,0.015509459190070629,0.13010755226202053,0.18722497398860566,0.0,0.30793883260829213,24.2117316466325,0.3081475625754544,72.49539508362093
0.011758319050610214,0.0,0.1552802553847843,1.6971484422683716,0.0,-0.20442341268062592,157,3950000,-0.2615358531475067,-0.2731613218784332,3.138222230879001e-08,6.839278576903013,13.342696550971725,0.32,7.1031975746154785,0.0,5.406049132347107,0.011625468730926514,50,0.18408469819898077,15.666586395117404,0.0051843333058059216,0.13348089184580625,0.18384964161984502,0.0,0.3570804687829828,38.86686666052951,0.26777830963590404,90.135116999858
0.01242269770493847,0.02,0.16019795527073957,11.080096244812012,0.0,-0.227203831076622,158,3975000,-0.48473677039146423,-0.48424428701400757,2.298671296532318e-09,7.3439961403654195,112.85063956503869,0.36,186.7303009033203,0.0,175.6502046585083,-0.000492483377456665,50,0.19370479190209863,11.73407746175485,0.010117022320628166,0.13738527469496958,0.18740316295238243,0.02,0.3761237115226033,55.51019336892038,6.165027162657811,842.322599034403
0.008713731919377892,0.02,0.1527334917787669,3.5177884101867676,0.0,-0.21791505813598633,159,4000000,0.6536655426025391,0.6270740032196045,2.101266513790134e-10,6.1944799797710255,55.828270094443006,0.26,36.54874801635742,0.0,33.030959606170654,0.02659153938293457,50,0.15136785868395644,5.134676454590926,0.009077570401132107,0.12910043414531203,0.1797874519179193,0.0,0.34981903908266515,42.57535113016697,5.4383299220330015,361.220406272763
0.003942702976301451,0.02,0.15126231243204136,2.6163406372070312,0.0,-0.17180873453617096,160,4025000,0.7288520932197571,0.6983842253684998,2.374882979147989e-11,5.093496593116393,46.18275125161869,0.14,17.090564727783203,0.0,14.474224090576172,0.030467867851257324,50,0.09200035186032447,3.761535336040991,0.008966868743300438,0.12607607557742895,0.17580098954870774,0.0,0.2795083867037229,27.802462654306105,5.750696578022556,341.015696480819
0.008664951813643917,0.0,0.15849175749756278,4.818804740905762,0.0,-0.18784523010253906,161,4050000,-0.24645373225212097,-0.16425466537475586,5.17856993059795e-09,6.090104963196458,75.91286513541432,0.14,32.403892517089844,0.0,27.585087776184082,-0.08219906687736511,50,0.1409769388782179,5.965138602070142,0.017315490171313286,0.132027096803386,0.18530726016589072,0.02,0.3044369753222174,43.024327636418086,10.0,569.1402179296863
0.005392337405572395,0.0,0.1527532367593245,2.4243381023406982,0.0,-0.20536993443965912,162,4075000,0.48466289043426514,0.4704814851284027,8.009641817486664e-11,5.836451542502714,14.990381997935796,0.18,5.55372953414917,0.0,3.1293914318084717,0.014181405305862427,50,0.12271365536612375,1.7234479746412679,0.009782825596630573,0.13208718117915125,0.17459283222542177,0.0,0.30168028030378025,29.370755972346853,0.33450981447342953,86.74549943408557
0.0065474934559194365,0.0,0.15137725588157647,1.9308964014053345,0.0,-0.21465446054935455,163,4100000,0.24028898775577545,0.22426766157150269,1.860544404883066e-09,5.534748660369745,15.408297158877478,0.18,5.194202423095703,0.0,3.2633060216903687,0.016021326184272766,50,0.13189858251489886,6.215315903360166,0.0066785020753741264,0.1234063783143278,0.17709673984992186,0.0,0.30612422714547755,29.997253314881746,3.0595919344811358,99.6139750499231
0.0036084091826711706,0.0,0.1512946365853628,1.7219722270965576,0.0,-0.19863414764404297,164,4125000,0.47988516092300415,0.47056055068969727,3.0470571693215455e-11,4.945261281003969,12.12113433897286,0.08,9.728696823120117,0.0,8.00672459602356,0.009324610233306885,50,0.10724394619265455,4.048505261041683,0.011139013804495335,0.12449509090429726,0.17609093090065994,0.02,0.2770343023373648,25.361076290774523,0.20240118081270433,56.85070835212073
0.00996503924329641,0.0,0.15048969044067242,1.6229828596115112,0.0,-0.18254803121089935,165,4150000,-0.19379298388957977,-0.19604730606079102,1.6576413373215785e-09,6.19308974625706,12.338536454251836,0.18,11.877962112426758,0.0,10.254979252815247,0.0022543221712112427,50,0.1753352634641003,7.169965805018459,0.008005883544683456,0.12204521540553631,0.18100848278178452,0.0,0.3455451871735886,36.528382117024584,0.2846274447531686,84.78743722208081
0.00977065664741937,0.0,0.15067091352887046,1.6823105812072754,0.0,-0.1993999481201172,166,4175000,-0.29390114545822144,-0.30494368076324463,1.8589422980119805e-09,6.830860786253669,19.891847414758676,0.36,22.045976638793945,0.0,20.36366605758667,0.011042535305023193,50,0.1990950983739811,6.324991955953753,0.009395786561071873,0.12001322189320358,0.18574753379390876,0.0,0.3897606932528004,40.88247893981172,0.69266039935437,138.86308309063077
0.011179775686396371,0.02,0.15288305255649617,1.8683865070343018,0.0,-0.24097684025764465,167,4200000,0.034027665853500366,0.02108442410826683,1.1258036494340699e-08,6.321549982387064,27.621665610785108,0.3,24.71684455871582,0.0,22.84845805168152,0.012943241745233536,50,0.18823248488640473,4.954440257824069,0.00718331802636385,0.12308575418942375,0.18544506953232187,0.0,0.3575736711634196,39.617267429914044,2.4930123393003023,198.4997007427501
0.009482587890122546,0.0,0.143419883426417,2.1979033946990967,0.0,-0.26508092880249023,168,4225000,0.03551671281456947,0.026682641357183456,8.29305660496219e-08,6.508375304097208,25.89142785930859,0.34,15.686269760131836,0.0,13.48836636543274,0.008834071457386017,50,0.1860259129895976,11.451621665898333,0.008465715683996677,0.12359749585980889,0.17001347375944906,0.0,0.3767039089148363,39.51070066843635,3.5480116775711714,205.39940801102927
0.007270425997286339,0.0,0.1598058593544094,1.8642956018447876,0.0,-0.32094284892082214,169,4250000,0.05704132840037346,0.051108453422784805,2.89741299547503e-08,6.076628125738828,22.468997758152693,0.36,6.508893966674805,0.0,4.644598364830017,0.0059328749775886536,50,0.17481073221797594,6.0310000231525835,0.012873409315943718,0.12787733978246735,0.20732396888106888,0.02,0.3706334762716157,38.478616603878635,0.6041437346913718,123.13847735685785
0.008257425886780018,0.02,0.1572587764833707,1.8931714296340942,0.0,-0.34782692790031433,170,4275000,0.0917733684182167,0.09175211191177368,1.0996406395499851e-07,6.199310035891341,36.69060171383482,0.2,21.49794578552246,0.0,19.604774355888367,2.125650644302368e-05,50,0.14976731176118738,6.295341275492356,0.0076794433407485485,0.12715293080661869,0.18363729879444954,0.0,0.3430448553289076,36.34779051856251,2.069935992183939,275.0491482286221
0.004687065706471827,0.0,0.16666158530051792,9.75521469116211,0.0,-0.36447620391845703,171,4300000,-0.08840441703796387,-0.08771351724863052,6.263218191592522e-10,5.580559816404328,103.84570328977358,0.2,101.50279998779297,0.0,91.74758529663086,-0.0006908997893333435,50,0.10370515719600841,3.7646754885885354,0.01128453016281128,0.1254239315934554,0.20259200796698895,0.02,0.2948858213640613,38.12634092755359,10.0,758.6828948654745
0.008395701230418369,0.0,0.14715291696059377,2.1109535694122314,0.0,-0.34928902983665466,172,4325000,0.00010220840340480208,-0.010755886323750019,6.3220004696084525e-09,5.862727186688686,18.15163629251761,0.12,6.4989705085754395,0.0,4.388016939163208,0.010858094319701195,50,0.1342965931537765,9.507140232687627,0.005378743167966604,0.13044407933760185,0.16276862819723803,0.0,0.3043870259087432,32.31697614724349,2.875139352786146,139.81003819375536
