MetaTest/pick-place-v2/NearObject,MetaTest/Average/GraspSuccessRate,GaussianMLPPolicy/KLAfter,MetaTest/pick-place-v2/StdReturn,MetaTest/Average/EpisodeMeanMinInPlaceReward,Average/AverageReturn,MetaTest/Average/EpisodeMeanInPlaceReward,Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/MinReturn,MetaTest/pick-place-v2/GraspSuccessRate,Average/TerminationRate,pick-place-v2/MaxReward,pick-place-v2/MinReward,pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,pick-place-v2/TerminationRate,MetaTest/Average/NearObject,MetaTest/Average/EpisodeMeanGraspReward,MetaTest/Average/EpisodeMeanMaxGraspReward,pick-place-v2/NearObject,Average/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanGraspReward,Average/AverageDiscountedReturn,pick-place-v2/EpisodeMeanMaxGraspReward,pick-place-v2/Iteration,Average/SuccessRate,Average/EpisodeMeanMinGraspReward,pick-place-v2/MinReturn,MetaTest/pick-place-v2/Iteration,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,TotalEnvSteps,MetaTest/Average/NumEpisodes,pick-place-v2/StdReturn,pick-place-v2/SuccessRate,MetaTest/Average/TerminationRate,pick-place-v2/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/Average/MinReward,pick-place-v2/AverageReturn,MetaTest/pick-place-v2/MaxReward,pick-place-v2/EpisodeMeanMaxInPlaceReward,Average/NumEpisodes,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/MaxReward,GaussianMLPPolicy/LossAfter,MetaTest/pick-place-v2/NumEpisodes,MetaTest/Average/AverageDiscountedReturn,MetaTest/pick-place-v2/AverageReturn,MetaTest/Average/StdReturn,Average/MaxReturn,Average/EpisodeMeanMaxGraspReward,pick-place-v2/GraspSuccessRate,GaussianMLPPolicy/Entropy,Average/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanInPlaceReward,GaussianMLPPolicy/LossBefore,MetaTest/pick-place-v2/MinReward,Average/MaxReward,MetaTest/pick-place-v2/MaxReturn,pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/pick-place-v2/SuccessRate,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/pick-place-v2/TerminationRate,GaussianMLPPolicy/KLBefore,Average/MinReward,Average/GraspSuccessRate,GaussianMLPPolicy/dLoss,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,pick-place-v2/EpisodeMeanMinGraspReward,Average/StdReturn,MetaTest/Average/EpisodeMeanMinGraspReward,Average/NearObject,MetaTest/Average/Iteration,Average/Iteration,MetaTest/Average/SuccessRate,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/AverageDiscountedReturn,Iteration,pick-place-v2/AverageDiscountedReturn,pick-place-v2/NumEpisodes,Average/MinReturn
0.0,0.0,2.0327097445260733e-05,0.24874611363899599,0.14391285251187264,2.227459629659314,0.14394488846702996,0.14854310829550207,1.849339502755277,0.0,0.0,0.026783866081023826,4.506018851820686e-09,0.14819741102626036,0.0041465232629355215,0.14394488846702996,0.0,0.0,0.0041465232629355215,0.02135966760139426,0.0,0.004619903153227012,0.004619903153227012,0.6860641737605997,0.022375029024341086,409,0.0,0.00014226683339669578,1.7492046831847687,409,0.14426845453924267,82000000,10,0.36876440248477527,0.0,0.0,3.18123743742412,2.7081941388051227,2.3415346907227044e-05,2.227459629659314,0.025143097622670422,0.14854310829550207,200,0.00014363376283721692,0.025143097622670422,-0.010434746742248535,10,2.0022887749830676,2.002288774983069,0.24874611363899599,3.18123743742412,0.022375029024341086,0.0,5.689634323120117,0.1481645035668019,0.14819741102626036,-0.010433286428451538,2.3415346907227044e-05,0.026783866081023826,2.7081941388051227,0.1481645035668019,0.0,0.02135966760139426,2.002288774983069,1.849339502755277,0.0,0.0,4.506018851820686e-09,0.0,1.4603137969970703e-06,0.14391285251187264,0.00014226683339669578,0.36876440248477527,0.00014363376283721692,0.0,409,409,0.0,0.14426845453924267,2.0022887749830676,409,0.6860641737605997,200,1.7492046831847687
0.0,0.0,7.665735756745562e-05,0.47460558455306856,0.14782580147042773,2.3287888247380786,0.14785559075753177,0.14350069669093254,1.8196101993080438,0.0,0.0,0.026780894494941924,1.994975281949784e-08,0.14316614979358724,0.004320465104611127,0.14785559075753177,0.0,0.0,0.004320465104611127,0.019861257971963964,0.0,0.004844424242572559,0.004844424242572559,0.7046299135585724,0.022904599772335454,410,0.0,0.00014153230102951928,1.6976869706484443,410,0.1481372595038814,82200000,10,0.4686151626142538,0.0,0.0,3.459633637934794,3.454940955399192,7.246288927119956e-06,2.3287888247380786,0.026650160478424622,0.14350069669093254,200,0.00012963035047214224,0.026650160478424622,-0.026536747813224792,10,2.0860521529104203,2.0860521529104217,0.47460558455306856,3.459633637934794,0.022904599772335454,0.0,5.689605712890625,0.14313370308570728,0.14316614979358724,-0.026534732431173325,7.246288927119956e-06,0.026780894494941924,3.454940955399192,0.14313370308570728,0.0,0.019861257971963964,2.0860521529104217,1.8196101993080438,0.0,0.0,1.994975281949784e-08,0.0,2.0153820514678955e-06,0.14782580147042773,0.00014153230102951928,0.4686151626142538,0.00012963035047214224,0.0,410,410,0.0,0.1481372595038814,2.0860521529104203,410,0.7046299135585724,200,1.6976869706484443
0.0,0.0,7.476798782590777e-05,0.49485602916264554,0.14664903321522577,2.0628009503509297,0.14668645126846908,0.14810728046474875,1.8555154460940877,0.0,0.0,0.038589641764307604,3.9462823576860515e-09,0.14778659987825485,0.004646806106045749,0.14668645126846908,0.0,0.0,0.004646806106045749,0.023534640053253276,0.0,0.004269600245521241,0.004269600245521241,0.6480457780838417,0.02147263888344668,411,0.0,0.00012756669423459103,1.7083756542745623,411,0.147057040579834,82400000,10,0.23795593115141425,0.0,0.0,2.9487931449690676,3.4106608211224914,6.745371602164455e-07,2.0628009503509297,0.0383704255452101,0.14810728046474875,200,0.00011042327331446094,0.0383704255452101,0.018063342198729515,10,2.2395830368682526,2.239583036868252,0.49485602916264554,2.9487931449690676,0.02147263888344668,0.0,5.6895856857299805,0.14775248717319592,0.14778659987825485,0.018082447350025177,6.745371602164455e-07,0.038589641764307604,3.4106608211224914,0.14775248717319592,0.0,0.023534640053253276,2.239583036868252,1.8555154460940877,0.0,0.0,3.9462823576860515e-09,0.0,1.9105151295661926e-05,0.14664903321522577,0.00012756669423459103,0.23795593115141425,0.00011042327331446094,0.0,411,411,0.0,0.147057040579834,2.2395830368682526,411,0.6480457780838417,200,1.7083756542745623
0.0,0.0,9.592123387847096e-05,0.23191202033779817,0.14621122032395004,2.236322435639981,0.14624821461448734,0.14318402562747615,1.8802620464766882,0.0,0.0,0.02545363747880032,9.017089439604215e-08,0.1428445735919569,0.004472571813092822,0.14624821461448734,0.0,0.0,0.004472571813092822,0.02190425348564969,0.0,0.004644291624168494,0.004644291624168494,0.6730962379738716,0.020980665738363817,412,0.0,0.00013030000506359694,1.791591812124325,412,0.1465426414698341,82600000,10,0.5021417048960912,0.0,0.0,3.557050479537291,2.5846749554170003,2.4696657986084296e-09,2.236322435639981,0.024690385582670327,0.14318402562747615,200,9.311139971989394e-05,0.024690385582670327,-0.010560592636466026,10,2.1575131614025578,2.157513161402559,0.23191202033779817,3.557050479537291,0.020980665738363817,0.0,5.6895551681518555,0.14281424808364285,0.1428445735919569,-0.010555217042565346,2.4696657986084296e-09,0.02545363747880032,2.5846749554170003,0.14281424808364285,0.0,0.02190425348564969,2.157513161402559,1.8802620464766882,0.0,0.0,9.017089439604215e-08,0.0,5.375593900680542e-06,0.14621122032395004,0.00013030000506359694,0.5021417048960912,9.311139971989394e-05,0.0,412,412,0.0,0.1465426414698341,2.1575131614025578,412,0.6730962379738716,200,1.791591812124325
0.0,0.0,4.14471396652516e-05,0.42735581495491154,0.14493545083672918,2.207598591080983,0.1449596913651965,0.14492038379288802,1.8388490081536883,0.0,0.0,0.02660357425901387,5.37100792421379e-10,0.144585845024677,0.004701799047776288,0.1449596913651965,0.0,0.0,0.004701799047776288,0.019856988720903745,0.0,0.004580762690229115,0.004580762690229115,0.6757427111162447,0.020969987996007734,413,0.0,0.00011354968241560287,1.7427439317069486,413,0.14532799448105088,82800000,10,0.4373656471991155,0.0,0.0,3.544811648265638,3.010941677780817,4.011776860179041e-06,2.207598591080983,0.026418211763755427,0.14492038379288802,200,0.00012104468796250495,0.026418211763755427,-0.008975877426564693,10,2.265660039382003,2.265660039382003,0.42735581495491154,3.544811648265638,0.020969987996007734,0.0,5.689509391784668,0.1445559659021761,0.144585845024677,-0.008971000090241432,4.011776860179041e-06,0.02660357425901387,3.010941677780817,0.1445559659021761,0.0,0.019856988720903745,2.265660039382003,1.8388490081536883,0.0,0.0,5.37100792421379e-10,0.0,4.877336323261261e-06,0.14493545083672918,0.00011354968241560287,0.4373656471991155,0.00012104468796250495,0.0,413,413,0.0,0.14532799448105088,2.265660039382003,413,0.6757427111162447,200,1.7427439317069486
0.0,0.0,4.8966507165459916e-05,0.43730033333429996,0.1397856673005951,2.3641849186681543,0.13981947029141217,0.14625169115777406,1.7849342361087903,0.0,0.0,0.03851483476990809,7.588072225793399e-09,0.1459150196384077,0.00467191747323331,0.13981947029141217,0.0,0.0,0.00467191747323331,0.024864243038492606,0.0,0.0049207302197687005,0.0049207302197687005,0.7192227498431474,0.02378870602799139,414,0.0,0.0001450800808334312,1.7164401458151204,414,0.14011432651960193,83000000,10,0.5136411830564588,0.0,0.0,3.542502772699367,3.237602174493222,5.7519803278348234e-06,2.3641849186681543,0.025049570214283518,0.14625169115777406,200,0.0001865013843349713,0.025049570214283518,-0.03316010162234306,10,2.2462228243067996,2.2462228243068005,0.43730033333429996,3.542502772699367,0.02378870602799139,0.0,5.689465522766113,0.1458817790722171,0.1459150196384077,-0.03315708413720131,5.7519803278348234e-06,0.03851483476990809,3.237602174493222,0.1458817790722171,0.0,0.024864243038492606,2.2462228243068005,1.7849342361087903,0.0,0.0,7.588072225793399e-09,0.0,3.0174851417541504e-06,0.1397856673005951,0.0001450800808334312,0.5136411830564588,0.0001865013843349713,0.0,414,414,0.0,0.14011432651960193,2.2462228243067996,414,0.7192227498431474,200,1.7164401458151204
0.0,0.0,4.777529466082342e-05,0.4805628002431507,0.1416103349150768,2.1263081958480585,0.1416401267913019,0.1482764147265465,1.8378394900149821,0.0,0.0,0.024607938216737582,1.4158948190876592e-09,0.14795097961804085,0.004824082351556977,0.1416401267913019,0.0,0.0,0.004824082351556977,0.02328919782721702,0.0,0.004399946534134508,0.004399946534134508,0.652554375626479,0.020331015883274017,415,0.0,0.0001386060951513794,1.775446707902936,415,0.14194242249484476,83200000,10,0.3356875139236356,0.0,0.0,3.137207885804671,3.424143695394174,1.5569814019152607e-05,2.1263081958480585,0.02676470574418939,0.1482764147265465,200,0.0002007237202469865,0.02676470574418939,0.009807443246245384,10,2.315614544248076,2.315614544248075,0.4805628002431507,3.137207885804671,0.020331015883274017,0.0,5.689424991607666,0.14791506314202074,0.14795097961804085,0.009818872436881065,1.5569814019152607e-05,0.024607938216737582,3.424143695394174,0.14791506314202074,0.0,0.02328919782721702,2.315614544248075,1.8378394900149821,0.0,0.0,1.4158948190876592e-09,0.0,1.1429190635681152e-05,0.1416103349150768,0.0001386060951513794,0.3356875139236356,0.0002007237202469865,0.0,415,415,0.0,0.14194242249484476,2.315614544248076,415,0.652554375626479,200,1.775446707902936
0.0,0.0,2.0726492948597297e-05,0.4868312329837053,0.14310299471664842,2.362119043496088,0.1431322311350379,0.1426558355522895,1.8056768426354994,0.0,0.0,0.03854795224065817,4.1583550849685736e-10,0.14232584163587852,0.004708340545058648,0.1431322311350379,0.0,0.0,0.004708340545058648,0.02033615975949021,0.0,0.004922249862777877,0.004922249862777877,0.7310725245361871,0.024570562157598404,416,0.0,0.00013001056942962277,1.7345327519088114,416,0.14346071737134633,83400000,10,0.48614796817470457,0.0,0.0,3.6249204603401086,3.3269737597807136,6.745371602164455e-07,2.362119043496088,0.024780981848269705,0.1426558355522895,200,9.493496856013481e-05,0.024780981848269705,-0.03184899687767029,10,2.267603466986427,2.2676034669864262,0.4868312329837053,3.6249204603401086,0.024570562157598404,0.0,5.689390659332275,0.14229711928036806,0.14232584163587852,-0.03184825927019119,6.745371602164455e-07,0.03854795224065817,3.3269737597807136,0.14229711928036806,0.0,0.02033615975949021,2.2676034669864262,1.8056768426354994,0.0,0.0,4.1583550849685736e-10,0.0,7.37607479095459e-07,0.14310299471664842,0.00013001056942962277,0.48614796817470457,9.493496856013481e-05,0.0,416,416,0.0,0.14346071737134633,2.267603466986427,416,0.7310725245361871,200,1.7345327519088114
0.0,0.0,4.8342444642912596e-05,0.2545771968638875,0.1509154743882822,2.175620783549753,0.15095583780149974,0.14601472568141718,1.8556591564625506,0.0,0.0,0.02545155672555399,3.445117319112039e-08,0.14570263031820002,0.004307659609828604,0.15095583780149974,0.0,0.0,0.004307659609828604,0.02234714166744202,0.0,0.004513750156415443,0.004513750156415443,0.6710575732288521,0.0215805140679368,417,0.0,0.0001271168210947173,1.7577702629540566,417,0.15122164452707496,83600000,10,0.42321994448574357,0.0,0.0,3.6117647728290825,2.791045081988166,7.956111329323506e-06,2.175620783549753,0.026665710542287044,0.14601472568141718,200,0.00014158035166906104,0.026665710542287044,0.00526148546487093,10,2.0835566145778746,2.083556614577874,0.2545771968638875,3.6117647728290825,0.0215805140679368,0.0,5.689369201660156,0.1456644214691665,0.14570263031820002,0.0052702235989272594,7.956111329323506e-06,0.02545155672555399,2.791045081988166,0.1456644214691665,0.0,0.02234714166744202,2.083556614577874,1.8556591564625506,0.0,0.0,3.445117319112039e-08,0.0,8.738134056329727e-06,0.1509154743882822,0.0001271168210947173,0.42321994448574357,0.00014158035166906104,0.0,417,417,0.0,0.15122164452707496,2.0835566145778746,417,0.6710575732288521,200,1.7577702629540566
0.0,0.0,3.0764924304094166e-05,0.3957607901156632,0.14621042013632848,2.1917221824926485,0.14624206682521396,0.14525256360480004,1.801236146347753,0.0,0.0,0.02594117216142713,1.1345701479231346e-08,0.1449252350760676,0.004666456229527643,0.14624206682521396,0.0,0.0,0.004666456229527643,0.02000150056230581,0.0,0.004549265946309017,0.004549265946309017,0.6785217456644611,0.021827954139463177,418,0.0,0.00011776747635840513,1.7415267285979192,418,0.14657961665363933,83800000,10,0.44128329699662255,0.0,0.0,3.6452270667202478,2.9595456174285624,5.658522652555697e-07,2.1917221824926485,0.025299333835295867,0.14525256360480004,200,0.00014530495417699904,0.025299333835295867,-0.0012195047456771135,10,2.2468820723320486,2.2468820723320477,0.3957607901156632,3.6452270667202478,0.021827954139463177,0.0,5.689352989196777,0.14488800173186905,0.1449252350760676,-0.0012036531697958708,5.658522652555697e-07,0.02594117216142713,2.9595456174285624,0.14488800173186905,0.0,0.02000150056230581,2.2468820723320477,1.801236146347753,0.0,0.0,1.1345701479231346e-08,0.0,1.5851575881242752e-05,0.14621042013632848,0.00011776747635840513,0.44128329699662255,0.00014530495417699904,0.0,418,418,0.0,0.14657961665363933,2.2468820723320486,418,0.6785217456644611,200,1.7415267285979192
0.0,0.0,1.8774680938804522e-05,0.4966129199124535,0.14356533853182973,2.3020675062627394,0.14359514170816573,0.14725760432979385,1.8802765295708364,0.0,0.0,0.03848560006656402,6.323241994055942e-12,0.1469229288117834,0.004873687352054368,0.14359514170816573,0.0,0.0,0.004873687352054368,0.024590332152380094,0.0,0.004786844315589524,0.004786844315589524,0.7164684898900847,0.02377062998672969,419,0.0,0.00016197648636374706,1.7831610238238216,419,0.14397486150729694,84000000,10,0.45246270739256234,0.0,0.0,3.5414183573012763,3.3479390941457137,7.699553768006914e-06,2.3020675062627394,0.03837429435475896,0.14725760432979385,200,0.00014627770106729625,0.03837429435475896,-0.01951606012880802,10,2.342609416559496,2.3426094165594957,0.4966129199124535,3.5414183573012763,0.02377062998672969,0.0,5.68932580947876,0.14689090052161366,0.1469229288117834,-0.0195171982049942,7.699553768006914e-06,0.03848560006656402,3.3479390941457137,0.14689090052161366,0.0,0.024590332152380094,2.3426094165594957,1.8802765295708364,0.0,0.0,6.323241994055942e-12,0.0,-1.1380761861801147e-06,0.14356533853182973,0.00016197648636374706,0.45246270739256234,0.00014627770106729625,0.0,419,419,0.0,0.14397486150729694,2.342609416559496,419,0.7164684898900847,200,1.7831610238238216
0.0,0.0,4.100944715901278e-05,0.13312285223733053,0.1480708726383637,2.2821470795158345,0.1480979986182399,0.14564078922918264,1.9022439953703785,0.0,0.0,0.03857585721753034,9.002770506182843e-10,0.14531113153891645,0.004392270213076736,0.1480979986182399,0.0,0.0,0.004392270213076736,0.025213292187229473,0.0,0.004746185682022086,0.004746185682022086,0.7106796122806014,0.023068942135125274,420,0.0,0.00015496434260698665,1.8131414803243227,420,0.14843827072307653,84200000,10,0.46182136550533076,0.0,0.0,3.741907539498243,2.3798538348708607,6.876584699456535e-06,2.2821470795158345,0.03858964173782365,0.14564078922918264,200,0.00011941772578727637,0.03858964173782365,-0.016320399940013885,10,2.1194333872062727,2.1194333872062727,0.13312285223733053,3.741907539498243,0.023068942135125274,0.0,5.689309597015381,0.14527926049971066,0.14531113153891645,-0.016314636915922165,6.876584699456535e-06,0.03857585721753034,2.3798538348708607,0.14527926049971066,0.0,0.025213292187229473,2.1194333872062727,1.9022439953703785,0.0,0.0,9.002770506182843e-10,0.0,5.763024091720581e-06,0.1480708726383637,0.00015496434260698665,0.46182136550533076,0.00011941772578727637,0.0,420,420,0.0,0.14843827072307653,2.1194333872062727,420,0.7106796122806014,200,1.8131414803243227
0.0,0.0,6.436890544136986e-05,0.22881248089328934,0.13995050071964366,2.2150712063908444,0.1399903702954755,0.14517296331327384,1.8434678935133562,0.0,0.0,0.026686370338931602,2.877123611087688e-10,0.1448725848170649,0.004328717969209506,0.1399903702954755,0.0,0.0,0.004328717969209506,0.023248072050890405,0.0,0.004600456212889781,0.004600456212889781,0.6880283120228617,0.022590574384474937,421,0.0,0.00014333596775917238,1.792381189299732,421,0.1402686307405633,84400000,10,0.41662288619420434,0.0,0.0,3.802590666134874,2.70963583724814,5.653918423792482e-06,2.2150712063908444,0.02486191065426998,0.14517296331327384,200,0.0001374709419289878,0.02486191065426998,-0.0017511813202872872,10,2.0844057877096045,2.0844057877096054,0.22881248089328934,3.802590666134874,0.022590574384474937,0.0,5.689300060272217,0.1448340150739333,0.1448725848170649,-0.0017464503180235624,5.653918423792482e-06,0.026686370338931602,2.70963583724814,0.1448340150739333,0.0,0.023248072050890405,2.0844057877096054,1.8434678935133562,0.0,0.0,2.877123611087688e-10,0.0,4.731002263724804e-06,0.13995050071964366,0.00014333596775917238,0.41662288619420434,0.0001374709419289878,0.0,421,421,0.0,0.1402686307405633,2.0844057877096045,421,0.6880283120228617,200,1.792381189299732
0.0,0.0,0.00017242287867702544,0.6143827656238532,0.14273518998675574,2.437887804564294,0.14276524573141905,0.1449172778249118,1.9206769780650716,0.0,0.0,0.02687245323034987,1.0561007649862974e-08,0.1445907532145674,0.005155769361537179,0.14276524573141905,0.0,0.0,0.005155769361537179,0.022478733891123523,0.0,0.005075691441676133,0.005075691441676133,0.7381329043782161,0.020415334426907798,422,0.0,0.00010564264995197234,1.8063857931121534,422,0.14307683961384612,84600000,10,0.5185096294744922,0.0,0.0,3.6582182067042774,3.4436855195907503,1.121442065591341e-05,2.437887804564294,0.024841782969042613,0.1449172778249118,200,0.00018039078742912063,0.024841782969042613,-0.04750428721308708,10,2.4692087652918038,2.4692087652918024,0.6143827656238532,3.6582182067042774,0.020415334426907798,0.0,5.689288139343262,0.14456129417084895,0.1445907532145674,-0.04748150706291199,1.121442065591341e-05,0.02687245323034987,3.4436855195907503,0.14456129417084895,0.0,0.022478733891123523,2.4692087652918024,1.9206769780650716,0.0,0.0,1.0561007649862974e-08,0.0,2.2780150175094604e-05,0.14273518998675574,0.00010564264995197234,0.5185096294744922,0.00018039078742912063,0.0,422,422,0.0,0.14307683961384612,2.4692087652918038,422,0.7381329043782161,200,1.8063857931121534
0.0,0.0,0.00014936100342310965,0.6016175447149681,0.15076941164802254,2.22908340228515,0.15080724268800977,0.14615930896426887,1.907781521281232,0.0,0.0,0.03855272707564711,2.2881779440861107e-07,0.14584081053169407,0.005231399535801774,0.15080724268800977,0.0,0.0,0.005231399535801774,0.01958987842279159,0.0,0.004629606245852993,0.004629606245852993,0.6947810963832233,0.022989801711023796,423,0.0,0.00014070185481627987,1.8132407575662561,423,0.1511560254612901,84800000,10,0.39869371353453625,0.0,0.0,3.5952672582515985,3.6929095899711544,1.4443567633336785e-06,2.22908340228515,0.02646414326730573,0.14615930896426887,200,0.00013885071705938348,0.02646414326730573,-0.0052231005392968655,10,2.512738626116806,2.512738626116806,0.6016175447149681,3.5952672582515985,0.022989801711023796,0.0,5.689280033111572,0.14580490282298533,0.14584081053169407,-0.0052085379138588905,1.4443567633336785e-06,0.03855272707564711,3.6929095899711544,0.14580490282298533,0.0,0.01958987842279159,2.512738626116806,1.907781521281232,0.0,0.0,2.2881779440861107e-07,0.0,1.456262543797493e-05,0.15076941164802254,0.00014070185481627987,0.39869371353453625,0.00013885071705938348,0.0,423,423,0.0,0.1511560254612901,2.512738626116806,423,0.6947810963832233,200,1.8132407575662561
0.0,0.0,6.013768870616332e-05,0.41784440785482085,0.14388145623187434,2.2637143696541395,0.14390715198937726,0.14445505200174277,1.8993277603195136,0.0,0.0,0.026651064314398558,5.133006177471641e-09,0.14413805747200076,0.004973171970569807,0.14390715198937726,0.0,0.0,0.004973171970569807,0.020459329057560902,0.0,0.004703156089553697,0.004703156089553697,0.698022705182674,0.020409852245622327,424,0.0,0.0001245365792019941,1.7739593663146924,424,0.14423949601542635,85000000,10,0.42233978340452066,0.0,0.0,3.733774029094361,3.0544011680668643,1.8001445057487709e-06,2.2637143696541395,0.02630565037353648,0.14445505200174277,200,0.00010472995604428453,0.02630565037353648,-0.014390910975635052,10,2.391786694501978,2.3917866945019775,0.41784440785482085,3.733774029094361,0.020409852245622327,0.0,5.689294338226318,0.1441066682551722,0.14413805747200076,-0.014384111389517784,1.8001445057487709e-06,0.026651064314398558,3.0544011680668643,0.1441066682551722,0.0,0.020459329057560902,2.3917866945019775,1.8993277603195136,0.0,0.0,5.133006177471641e-09,0.0,6.799586117267609e-06,0.14388145623187434,0.0001245365792019941,0.42233978340452066,0.00010472995604428453,0.0,424,424,0.0,0.14423949601542635,2.391786694501978,424,0.698022705182674,200,1.7739593663146924
0.0,0.0,0.00013477778702508658,0.477995437951458,0.14672469855507703,2.2369443290953193,0.14676408765579288,0.14296275043911927,1.8723473810118931,0.0,0.0,0.026859764489295095,5.48418883962706e-07,0.14265204588441724,0.0047136782212748,0.14676408765579288,0.0,0.0,0.0047136782212748,0.02324146271073208,0.0,0.004648940878360125,0.004648940878360125,0.6935015358652109,0.022276412642046484,425,0.0,0.00017577523663593012,1.8488350006628667,425,0.14702083703911478,85200000,10,0.36808030840141587,0.0,0.0,3.611700093896998,3.4370566340067366,1.5617317152568303e-06,2.2369443290953193,0.02646612715884386,0.14296275043911927,200,0.00016283360228863236,0.02646612715884386,-0.0040697092190384865,10,2.2668938807120904,2.2668938807120904,0.477995437951458,3.611700093896998,0.022276412642046484,0.0,5.689302921295166,0.14262398309250865,0.14265204588441724,-0.004039047751575708,1.5617317152568303e-06,0.026859764489295095,3.4370566340067366,0.14262398309250865,0.0,0.02324146271073208,2.2668938807120904,1.8723473810118931,0.0,0.0,5.48418883962706e-07,0.0,3.066146746277809e-05,0.14672469855507703,0.00017577523663593012,0.36808030840141587,0.00016283360228863236,0.0,425,425,0.0,0.14702083703911478,2.2668938807120904,425,0.6935015358652109,200,1.8488350006628667
0.0,0.0,0.00017232840764336288,0.6015330848361891,0.1500871626775186,2.440576069961178,0.1501263964260306,0.1482833578692836,1.8813302336956834,0.0,0.0,0.03844838833386388,1.1534746785508295e-09,0.14794093535640856,0.004962239403065798,0.1501263964260306,0.0,0.0,0.004962239403065798,0.02005289583869737,0.0,0.0050797943957069935,0.0050797943957069935,0.7512152040152386,0.02346958597401616,426,0.0,0.0001009372164646077,1.7731571377295896,426,0.15050587836630397,85400000,10,0.5036577670705532,0.0,0.0,3.621751829907706,3.702740425474452,1.5110432303127046e-09,2.440576069961178,0.023884942797440453,0.1482833578692836,200,0.0001032577615154072,0.023884942797440453,-0.04152342304587364,10,2.3848118263745315,2.3848118263745315,0.6015330848361891,3.621751829907706,0.02346958597401616,0.0,5.6893157958984375,0.1479042335213342,0.14794093535640856,-0.04151985049247742,1.5110432303127046e-09,0.03844838833386388,3.702740425474452,0.1479042335213342,0.0,0.02005289583869737,2.3848118263745315,1.8813302336956834,0.0,0.0,1.1534746785508295e-09,0.0,3.5725533962249756e-06,0.1500871626775186,0.0001009372164646077,0.5036577670705532,0.0001032577615154072,0.0,426,426,0.0,0.15050587836630397,2.3848118263745315,426,0.7512152040152386,200,1.7731571377295896
0.0,0.0,0.0002722088247537613,0.5399413571903978,0.14277025850170122,2.2257379543900733,0.14280444715527985,0.14308431323324217,1.8527316569333077,0.0,0.0,0.025101637558892963,5.035157430769767e-07,0.14278721792949103,0.005123775803809848,0.14280444715527985,0.0,0.0,0.005123775803809848,0.021832041120150386,0.0,0.004622021585510493,0.004622021585510493,0.6847249842462151,0.020336607477605226,427,0.0,0.00014659741892901186,1.7869112149788584,427,0.14312717175467057,85600000,10,0.38151280808745763,0.0,0.0,3.5753674185505324,3.407323130056954,3.2758035242359147e-07,2.2257379543900733,0.025264862067372593,0.14308431323324217,200,0.00012332165790751782,0.025264862067372593,-0.006037421058863401,10,2.4589652068185512,2.45896520681855,0.5399413571903978,3.5753674185505324,0.020336607477605226,0.0,5.689338207244873,0.14275546190237154,0.14278721792949103,-0.00602757791057229,3.2758035242359147e-07,0.025101637558892963,3.407323130056954,0.14275546190237154,0.0,0.021832041120150386,2.45896520681855,1.8527316569333077,0.0,0.0,5.035157430769767e-07,0.0,9.843148291110992e-06,0.14277025850170122,0.00014659741892901186,0.38151280808745763,0.00012332165790751782,0.0,427,427,0.0,0.14312717175467057,2.4589652068185512,427,0.6847249842462151,200,1.7869112149788584
0.0,0.0,0.0005950553459115326,0.37631765061009875,0.1434970294906907,2.420311489846711,0.14352160023243804,0.1479876896460285,1.9755529908407683,0.0,0.0,0.03854417682940775,4.290886997373027e-10,0.14765586233095476,0.005104913661582965,0.14352160023243804,0.0,0.0,0.005104913661582965,0.022883223743947072,0.0,0.0050411665700155935,0.0050411665700155935,0.7474682358009672,0.02393161206787684,428,0.0,0.0001639247989300029,1.823838764723179,428,0.14386123568152775,85800000,10,0.5729052945385363,0.0,0.0,4.12301427888646,3.205985836174165,8.196950924203123e-06,2.420311489846711,0.03849306307276943,0.1479876896460285,200,0.0001102216777534412,0.03849306307276943,-0.03964095562696457,10,2.4506820731665035,2.4506820731665035,0.37631765061009875,4.12301427888646,0.02393161206787684,0.0,5.6893792152404785,0.1476225475559759,0.14765586233095476,-0.03966008499264717,8.196950924203123e-06,0.03854417682940775,3.205985836174165,0.1476225475559759,0.0,0.022883223743947072,2.4506820731665035,1.9755529908407683,0.0,0.0,4.290886997373027e-10,0.0,-1.912936568260193e-05,0.1434970294906907,0.0001639247989300029,0.5729052945385363,0.0001102216777534412,0.0,428,428,0.0,0.14386123568152775,2.4506820731665035,428,0.7474682358009672,200,1.823838764723179
