GaussianMLPPolicy/KLBefore,GaussianMLPPolicy/LossAfter,TotalEnvSteps,Evaluation/EpisodeMeanGraspReward,Evaluation/EpisodeMeanMaxGraspReward,Evaluation/SuccessRate,GaussianMLPValueFunction/LossBefore,Evaluation/AverageReturn,Evaluation/EpisodeMeanInPlaceReward,GaussianMLPPolicy/KL,Evaluation/StdReturn,Evaluation/TerminationRate,Evaluation/NumEpisodes,GaussianMLPValueFunction/LossAfter,Evaluation/Iteration,Evaluation/MinReturn,Evaluation/NearObject,Evaluation/MaxReturn,Evaluation/EpisodeMeanMinInPlaceReward,GaussianMLPPolicy/dLoss,Evaluation/GraspSuccessRate,Evaluation/EpisodeMeanMinGraspReward,GaussianMLPPolicy/Entropy,GaussianMLPPolicy/LossBefore,Evaluation/EpisodeMeanMaxInPlaceReward,Evaluation/AverageDiscountedReturn,GaussianMLPValueFunction/dLoss,Evaluation/MinReward,Evaluation/MaxReward
0.0,-0.32294875383377075,1050000,0.014761126001324308,0.023796672839118273,0.0,0.483970046043396,6.758729776636509,0.1421795711793494,0.0067655243910849094,0.38927740386870235,0.0,50,0.2065630704164505,41,5.846685796327624,0.0,7.63522703290583,0.14214976940077104,0.0007796883583068848,0.0,4.269329926587606e-05,1.8438489437103271,-0.32216906547546387,0.1425096509655449,1.2414033478228272,0.2774069756269455,5.633810937479447e-09,0.03878278087911449
0.0,-0.2957642078399658,1075000,0.014595245609690211,0.025021976763150097,0.0,0.43812862038612366,6.693184834130906,0.14312004242930462,0.0034805363975465298,0.38532924134099555,0.0,50,0.2042747139930725,42,5.906756327743725,0.0,7.405918198436735,0.14308323365227774,0.0006015598773956299,0.0,4.476647220080768e-05,1.7751810550689697,-0.2951626479625702,0.14342294445552564,1.23664989169922,0.23385390639305115,7.174494656202899e-09,0.038483837978496145
0.0,-0.30294889211654663,1100000,0.014745112872406051,0.02376255590604594,0.0,0.5008299946784973,6.768147475862424,0.14542785403613082,0.006425715517252684,0.39904075024667396,0.0,50,0.2541728913784027,43,5.935572306757335,0.0,7.6214033458986625,0.1453913061129207,0.0006652176380157471,0.0,3.491520515752039e-05,1.694778561592102,-0.3022836744785309,0.14574424934081043,1.2500997646019594,0.2466571033000946,1.3233881742284268e-09,0.038071193228165635
0.0,-0.2724238932132721,1125000,0.014616668443440449,0.02552986085545188,0.0,0.3896504342556,6.687952080762784,0.13985078842634813,0.008331910707056522,0.33967774828700054,0.0,50,0.20597386360168457,44,6.042547219457753,0.0,7.505538145383755,0.1398184075203448,-0.00017204880714416504,0.0,3.779712120605623e-05,1.6222567558288574,-0.27259594202041626,0.14014726784421402,1.2373902298012422,0.1836765706539154,7.082479345802881e-09,0.03878584123204945
0.0,-0.2505894601345062,1150000,0.014372146855182249,0.023083832302500554,0.0,0.5199041962623596,6.607627902430048,0.1445781795991261,0.008881181478500366,0.35779801750292245,0.0,50,0.24072201550006866,45,5.727565618603479,0.0,7.29297009156862,0.14454055125246743,0.0004315376281738281,0.0,4.4752096465870774e-05,1.5081864595413208,-0.2501579225063324,0.1449133978614493,1.224627055234854,0.27918218076229095,2.1200303980469065e-07,0.03875425762275115
0.0,-0.23974038660526276,1175000,0.013955727080381657,0.025260243633070115,0.0,0.43540340662002563,6.424178703714632,0.14333668027829535,0.0028319628909230232,0.40929869988420725,0.0,50,0.17420941591262817,46,5.831835443959581,0.0,7.383695665859845,0.14330100468628526,0.00037163496017456055,0.0,4.568505019550046e-05,1.4655914306640625,-0.2393687516450882,0.1436426701975438,1.207354917354342,0.26119399070739746,1.3525566047132753e-08,0.0382922780373344
0.0,-0.2526460587978363,1200000,0.013906493134438723,0.024523001619698767,0.0,0.38634347915649414,6.400639698732159,0.14304647182921898,0.006858957000076771,0.4697839649340848,0.0,50,0.14865513145923615,47,5.615463080520359,0.0,7.467171435943841,0.1430097236143461,0.0010497868061065674,0.0,5.413570920314536e-05,1.3540838956832886,-0.25159627199172974,0.14335486588020405,1.1995252771908678,0.237688347697258,1.1677519002732817e-07,0.03891212697932907
0.0,-0.21342547237873077,1225000,0.013682059405020548,0.025198251754146746,0.0,0.41075801849365234,6.295685827595881,0.14017975257925547,0.0029824096709489822,0.3844850091267237,0.0,50,0.17423675954341888,48,5.474059940203268,0.0,7.011682878475731,0.14014882139759766,0.0002558082342147827,0.0,5.047081650137188e-05,1.3076964616775513,-0.213169664144516,0.1404838544885213,1.1939289828085347,0.23652125895023346,5.300023524388482e-08,0.038862455492840405
0.0,-0.20144645869731903,1250000,0.013448278375638136,0.022753246538929895,0.0,0.3386930525302887,6.220030102244333,0.146332476625605,0.005653872154653072,0.39266466606280254,0.0,50,0.16060975193977356,49,5.568441533438353,0.0,7.365727501377873,0.14629512643570614,0.0007608979940414429,0.0,4.717392939865615e-05,1.1918010711669922,-0.2006855607032776,0.14666883113823512,1.1774661195760994,0.17808330059051514,3.587298036534571e-11,0.03814522773205597
0.0,-0.20160315930843353,1275000,0.013160854705008013,0.02474449210593281,0.0,0.32589802145957947,6.084776251859427,0.14339088595300645,0.00621967064216733,0.3596817487052338,0.0,50,0.11129958182573318,50,5.439240456413266,0.0,6.8566825049092675,0.1433541170389671,0.0006661713123321533,0.0,6.022408832888042e-05,1.0973031520843506,-0.20093698799610138,0.1436831075478502,1.1595885364492857,0.21459843963384628,1.1943562707958998e-08,0.03815546873044551
0.0,-0.18515321612358093,1300000,0.013780637989101407,0.023420909181128654,0.0,0.48843181133270264,6.343456592629812,0.141559899465588,0.006184637546539307,0.4021847143906416,0.0,50,0.1405859738588333,51,5.3311169857421765,0.0,7.293987776669857,0.14153022726195152,0.00035685300827026367,0.0,5.081225861235282e-05,1.0239259004592896,-0.18479636311531067,0.14188577484101195,1.1782108535918205,0.3478458374738693,6.174873392590036e-09,0.03868389923664998
0.0,-0.1794905811548233,1325000,0.014479875252536975,0.025802720828025358,0.0,0.42350494861602783,6.632349734942569,0.14004322497140118,0.005029874388128519,0.37674383456633026,0.0,50,0.17178839445114136,52,6.007543090975138,0.0,7.435834278002373,0.14001281065925725,0.00034965574741363525,0.0,4.1226237698493986e-05,0.9542837738990784,-0.17914092540740967,0.1403435317204485,1.224185372500793,0.2517165541648865,2.2200567170757867e-08,0.03887980638871099
0.0,-0.14519011974334717,1350000,0.01459748720233487,0.022453267123964817,0.0,0.49508050084114075,6.711443743618805,0.1469786348313806,0.010633976198732853,0.37088228968122766,0.0,50,0.2532155215740204,53,5.983625274675166,0.0,7.517078109106299,0.14693967812253128,0.0003973543643951416,0.0,4.112374929402553e-05,0.8715436458587646,-0.14479276537895203,0.14732750275951412,1.2319022493211214,0.24186497926712036,7.159333557544929e-09,0.03803033571093487
0.0,-0.13279542326927185,1375000,0.013323386501992414,0.02540650997765016,0.0,0.3317868113517761,6.152125883088871,0.1426357592046141,0.006080036051571369,0.38790963671596956,0.0,50,0.1446741670370102,54,5.338660217556756,0.0,6.949085429938877,0.1425996837216904,0.00021044909954071045,0.0,4.8243405505486054e-05,0.8182565569877625,-0.13258497416973114,0.1429270964110841,1.1682466616802278,0.18711264431476593,3.069642135260656e-08,0.03812625227527298
0.0,-0.12121976912021637,1400000,0.012351800934687374,0.02387306168268484,0.0,0.3539068400859833,5.7289061137507655,0.14075531454209078,0.007057503797113895,0.25821676113365233,0.0,50,0.08068116009235382,55,5.116262721125212,0.0,6.348193542170457,0.14072718453824073,0.0007537528872489929,0.0,5.10080671356891e-05,0.7506017684936523,-0.12046601623296738,0.1410888081532334,1.1204074523045628,0.27322567999362946,2.3658688886783758e-07,0.03887023670826575
0.0,-0.1209038645029068,1425000,0.012824801554405865,0.0236351584933524,0.0,0.27173420786857605,5.936586271304439,0.1415207388633301,0.004518050700426102,0.23009340852775087,0.0,50,0.08502539247274399,56,5.524077263056678,0.0,6.38178259387203,0.14148851443144295,0.0004169344902038574,0.0,4.019057495899215e-05,0.6838794350624084,-0.12048693001270294,0.14182259241972184,1.138369755815783,0.18670881539583206,1.4662789295098914e-09,0.03878451535241462
0.0,-0.10745234042406082,1450000,0.01262689612889854,0.02355440946091545,0.0,0.4057917296886444,5.8647430232857145,0.14685901283506728,0.011245510540902615,0.4305929736232059,0.0,50,0.06349263340234756,57,5.044756801719962,0.0,6.629312367060126,0.1468198790320172,0.00040974467992782593,0.0,4.785338965377685e-05,0.5917215347290039,-0.107042595744133,0.147182828295088,1.133283192231103,0.34229909628629684,4.696199136771077e-07,0.038417321872421244
0.0,-0.09846923500299454,1475000,0.01289827052346955,0.023390883470373006,0.0,0.36469829082489014,5.977871055221296,0.14428310169936537,0.005149766802787781,0.29191685858273086,0.0,50,0.11761653423309326,58,5.211405231191206,0.0,6.544998510017571,0.14424720786182335,0.000556550920009613,0.0,2.9254013701982194e-05,0.5312828421592712,-0.09791268408298492,0.14457326921935088,1.141866215895944,0.24708175659179688,7.334954715082444e-08,0.023415733296091083
